source_global,target_global,rel,weight,support_count,doc_ids,edge_type_factor,hub_factor,weight_raw
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:BOUN_OUM_GOVERNMENT,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:FRENCH_AMBASSADOR_FALAIZE,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:FRENCH_TROOPS,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:KONG_LE_PATHET_LAO,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:LAOS,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:MUONG_KASSY,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:PHOU_KHOUN,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:SEATO,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:SENO_MILITARY_BASE,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,CANONICAL_ENTITY:VIENTIANE,CO_OCCURRENCE,0.075,1,2000185_CIA-RDP79T00975A005500250001-3,0.15,1.0,0.5
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,EVENT_CLUSTER:142,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000185_CIA-RDP79T00975A005500250001-3,0.35,1.0,0.7
CANONICAL_ENTITY:1954_GENEVA_AGREEMENT,EVENT_CLUSTER:285,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000185_CIA-RDP79T00975A005500250001-3,0.35,1.0,0.7
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:BAGHDAD,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:GENERAL_KHANH,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:IRAQ_PETROLEUM_COMPANY,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:KARBALA,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:KIRKUK,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:MOSUL,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:NAJAF,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:PRESIDENT_DIEM,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,CANONICAL_ENTITY:PRIME_MINISTER_QASIM,CO_OCCURRENCE,0.075,1,2001973_CIA-RDP79T00975A005600250001-2,0.15,1.0,0.5
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,EVENT_CLUSTER:616,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001973_CIA-RDP79T00975A005600250001-2,0.35,1.0,0.7
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,EVENT_CLUSTER:638,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001973_CIA-RDP79T00975A005600250001-2,0.35,1.0,0.7
CANONICAL_ENTITY:1ST_INFANTRY_DIVISION,EVENT_CLUSTER:639,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001973_CIA-RDP79T00975A005600250001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:ANSAR_SECT,CO_OCCURRENCE,0.15,2,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,1.0
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:BOURGUIBA,CO_OCCURRENCE,0.15,2,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,1.0
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:BRITAIN,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:BRITISH_CAMEROONS,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:CAMEROUN,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:DE_GAULLE,CO_OCCURRENCE,0.15,2,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,1.0
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:FERHAT_ABBAS,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:IRAN,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:ISFAHAN,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:KATANGA,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:LUMUMBA,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:MAJOR_GENERAL_HASAN_BASHIR_NASR,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:MOHAMMED_BEN_BELLA,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:NATIONAL_LIBERATION_FRONT,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:NIGERIA,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:SIDDIQ_AL_MAHDI,CO_OCCURRENCE,0.15,2,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,1.0
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:SIDDIQ_AL_MAHDI,REQUEST,0.84,2,2000193_CIA-RDP79T00975A005500350001-2,0.6,1.0,1.4
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:SUDANESE_MILITARY_GOVERNMENT,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,CANONICAL_ENTITY:SUPREME_MILITARY_COUNCIL,CO_OCCURRENCE,0.075,1,2000193_CIA-RDP79T00975A005500350001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:159,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:431,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:432,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:433,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:438,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:439,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:440,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:441,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABBOUD,EVENT_CLUSTER:442,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000193_CIA-RDP79T00975A005500350001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:ALI_ABU_NUWAR,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:DOMINICAN_REPUBLIC,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:JORDAN,AFFILIATION,0.5599999999999999,1,2000177_CIA-RDP79T00975A005500170001-2,0.8,1.0,0.7
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:JORDAN,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:KHRUSHCHEV,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:KOMMUNIST,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:NASIR,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:PRESIDENT_BETANCOURT,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:TRUJILLO,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:UAR,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,CANONICAL_ENTITY:VENEZUELA,CO_OCCURRENCE,0.075,1,2000177_CIA-RDP79T00975A005500170001-2,0.15,1.0,0.5
CANONICAL_ENTITY:ABDULLAH_RIMAWI,EVENT_CLUSTER:155,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000177_CIA-RDP79T00975A005500170001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABDULLAH_RIMAWI,EVENT_CLUSTER:161,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000177_CIA-RDP79T00975A005500170001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABDULLAH_RIMAWI,EVENT_CLUSTER:162,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000177_CIA-RDP79T00975A005500170001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ABDULLAH_RIMAWI,EVENT_CLUSTER:163,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2000177_CIA-RDP79T00975A005500170001-2,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:AMBASSADOR_BROWN,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:AMERICAN_AMBASSADOR,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_LEOPOLDVILLE,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:BELGIAN_CONTROLLED_MINING_COMPANY,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:CONGO,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:DIEM_GOVERNMENT,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:DNEPROGES,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:GENERAL_ALEXANDER,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:GENERAL_PHOUMI,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:GHANA,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:GIZENGA,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:ILEO_GOVERNMENT,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:INTERIOR_MINISTER_MUNONGO,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:KING_SAVANG,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:KING_SISAVANG_VONG,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:LAOS,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:NKRUMAH,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:PHOUI_SANANIKONE,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:PRIME_MINISTER_CHANG_MYON,CO_OCCURRENCE,0.075,1,2001985_CIA-RDP79T00975A005600410001-4,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,CANONICAL_ENTITY:PRINCE_SOUPHANNOUVONG,CO_OCCURRENCE,0.075,1,2001982_CIA-RDP79T00975A005600380001-8,0.15,1.0,0.5
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:804,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001982_CIA-RDP79T00975A005600380001-8,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:805,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001982_CIA-RDP79T00975A005600380001-8,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:806,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001982_CIA-RDP79T00975A005600380001-8,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:870,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001985_CIA-RDP79T00975A005600410001-4,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:871,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001985_CIA-RDP79T00975A005600410001-4,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:872,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001985_CIA-RDP79T00975A005600410001-4,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:873,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001985_CIA-RDP79T00975A005600410001-4,0.35,1.0,0.7
CANONICAL_ENTITY:ACCRA,EVENT_CLUSTER:874,SHARED_ENTITY_EVENT_LINK,0.24499999999999997,1,2001985_CIA-RDP79T00975A005600410001-4,0.35,1.0,0.7
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:AFGHANISTAN,CO_OCCURRENCE,0.075,1,2001967_CIA-RDP79T00975A005600090001-0,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:AFRICAN_EXILE_GROUPS,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:AFRICAN_NATIONAL_CONGRESS,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:AMERICAN_EMBASSY,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:ANDHRA_PRADESH,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:ANGOLA,CO_OCCURRENCE,0.075,1,2000189_CIA-RDP79T00975A005500310001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:ARGENTINA,CO_OCCURRENCE,0.15,2,2000179_CIA-RDP79T00975A005500190001-0;2001967_CIA-RDP79T00975A005600090001-0,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:ARINOS,CO_OCCURRENCE,0.075,1,2000189_CIA-RDP79T00975A005500310001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BELGIUM,CO_OCCURRENCE,0.15,2,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BENEDIKTOV,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BERTHOLD_BEITZ,AFFILIATION,0.5599999999999999,1,2000179_CIA-RDP79T00975A005500190001-0,0.8,1.0,0.7
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BERTHOLD_BEITZ,CO_OCCURRENCE,0.15,2,2000179_CIA-RDP79T00975A005500190001-0,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BONN,CO_OCCURRENCE,0.22499999999999998,3,2000179_CIA-RDP79T00975A005500190001-0;2001968_CIA-RDP79T00975A005600110001-7;2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,1.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:BRAZIL,CO_OCCURRENCE,0.15,2,2000189_CIA-RDP79T00975A005500310001-6,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CEYLON,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CHIEF_LUTHULI,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CHRISTIAN_DEMOCRATIC_UNION,AFFILIATION,0.5599999999999999,1,2001976_CIA-RDP79T00975A005600310001-5,0.8,1.0,0.7
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CHRISTIAN_DEMOCRATIC_UNION,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:COMMONWEALTH,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:COMMONWEALTH_PRIME_MINISTERS_CONFERENCE,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:COMMON_MARKET,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:COMMUNIST_CHINA,CO_OCCURRENCE,0.15,2,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CONGO,CO_OCCURRENCE,0.15,2,2000189_CIA-RDP79T00975A005500310001-6;2001967_CIA-RDP79T00975A005600090001-0,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CYRANKIEWICZ,CO_OCCURRENCE,0.075,1,2000179_CIA-RDP79T00975A005500190001-0,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:CZECHOSLOVAKIA,CO_OCCURRENCE,0.075,1,2000189_CIA-RDP79T00975A005500310001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DEAN_ACHESON,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DE_GAULLE,COMMUNICATION,0.48999999999999994,1,2000189_CIA-RDP79T00975A005500310001-6,0.7,1.0,0.7
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DE_GAULLE,CO_OCCURRENCE,0.44999999999999996,6,2000189_CIA-RDP79T00975A005500310001-6;2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,3.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DE_GAULLE,EVENT_PARTICIPANT,2.0999999999999996,3,2000189_CIA-RDP79T00975A005500310001-6;2000198_CIA-RDP79T00975A005500400001-6,1.0,1.0,2.0999999999999996
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DE_GAULLE,SUPPORT,0.48999999999999994,1,2000198_CIA-RDP79T00975A005500400001-6,0.7,1.0,0.7
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DOCTOR_MATTHEWS,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DOCTOR_ZUMA,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DUTCH,CO_OCCURRENCE,0.075,1,2000189_CIA-RDP79T00975A005500310001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:DUTT,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:EAST_GERMANY,CO_OCCURRENCE,0.075,1,2001968_CIA-RDP79T00975A005600110001-7,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:EEC,CO_OCCURRENCE,0.15,2,2000189_CIA-RDP79T00975A005500310001-6;2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,1.0
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:EGYPT,CO_OCCURRENCE,0.075,1,2000179_CIA-RDP79T00975A005500190001-0,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:EGYPTIAN_NATIONAL_BANK,CO_OCCURRENCE,0.075,1,2000179_CIA-RDP79T00975A005500190001-0,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:ELISABETHVILLE,CO_OCCURRENCE,0.075,1,2001976_CIA-RDP79T00975A005600310001-5,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:FANFANI,CO_OCCURRENCE,0.075,1,2000198_CIA-RDP79T00975A005500400001-6,0.15,1.0,0.5
CANONICAL_ENTITY:ADENAUER,CANONICAL_ENTITY:FRANCE,CO_OCCURRENCE,0.075,1,2000179_CIA-RDP79T00975A005500190001-0,0.15,1.0,0.5
