node_key,level1_id
CANONICAL_ENTITY:ABDULLAH_RIMAWI,5
CANONICAL_ENTITY:ABDULLAH_TARIKI,0
CANONICAL_ENTITY:ABDULLAH_YAFI,0
CANONICAL_ENTITY:ABDULLA_MUBARRAK,0
CANONICAL_ENTITY:ABDUL_AZIZ_CHOUCHANE,1
CANONICAL_ENTITY:ABDUL_GHAFFER_KHAN,0
CANONICAL_ENTITY:ABDUL_MAJID_KUBAAR,0
CANONICAL_ENTITY:ABDUL_MONEM_RIFAI,0
CANONICAL_ENTITY:ABDUL_RAHMAN,10
CANONICAL_ENTITY:ABDUL_RAHMAN_AZZAM,6
CANONICAL_ENTITY:ABDUL_RAZAK,0
CANONICAL_ENTITY:ABDUL_RAZEK,0
CANONICAL_ENTITY:ABDUS_SATTAR_SHALIZI,0
CANONICAL_ENTITY:ABDYL_KELLEZI,0
CANONICAL_ENTITY:ABD_AL_GHAFFAR,0
CANONICAL_ENTITY:ABD_AL_HAMID_BADAWI_PASHA,5
CANONICAL_ENTITY:ABD_AL_HAMID_SARRAJ,10
CANONICAL_ENTITY:ABD_AL_KARIM,1
CANONICAL_ENTITY:ABD_AL_LATIF_BAGHDADI,0
CANONICAL_ENTITY:ABD_AL_MAJID_KUBAAR,14
CANONICAL_ENTITY:ABD_AL_MUNIM_AL_QAYSUNI,0
CANONICAL_ENTITY:ABD_AL_QADIR_ISMAIL_BUSTANI,10
CANONICAL_ENTITY:ABD_AL_RAHMAN_BAKIR,0
CANONICAL_ENTITY:ABD_AL_WAHHAB_MIRJAN,2
CANONICAL_ENTITY:ABIDJAN,0
CANONICAL_ENTITY:ABOL_HASSAN_EBTEHAJ,0
CANONICAL_ENTITY:ABRAMOV,0
CANONICAL_ENTITY:ABUL_PANAHI,6
CANONICAL_ENTITY:ABU_ZAID,0
CANONICAL_ENTITY:ABYAN_COTTON_GROWING_DISTRICT,0
CANONICAL_ENTITY:ABYE,9
CANONICAL_ENTITY:ACADEMY_OF_ARTILLERY_SCIENCES,3
CANONICAL_ENTITY:ACADEMY_OF_SCIENCES_USSR,8
CANONICAL_ENTITY:ACCION_DEMOCRATICA,2
CANONICAL_ENTITY:ACCRA,0
CANONICAL_ENTITY:ACHDUT_HAAVODA,4
CANONICAL_ENTITY:ACHILLES,1
CANONICAL_ENTITY:ACHMAD_HUSSEIN,0
CANONICAL_ENTITY:ACTING_CHIEF_OF_STAFF_LUBIS,1
CANONICAL_ENTITY:ACTING_CHIEF_OF_STATE_OF_SOUTH_KOREA,0
CANONICAL_ENTITY:ACTING_FOREIGN_MINISTER_ZORLU,0
CANONICAL_ENTITY:ACTING_GOVERNOR_GENERAL_MIRZA,4
CANONICAL_ENTITY:ACTING_PRESIDENT_GUIDO,0
CANONICAL_ENTITY:ACTING_PRIME_MINISTER_QUAT,3
CANONICAL_ENTITY:ACTION_GROUP,3
CANONICAL_ENTITY:ACTION_GROUP_AG,0
CANONICAL_ENTITY:ACT_OF_SANTIAGO,0
CANONICAL_ENTITY:ADAMAFIO,10
CANONICAL_ENTITY:ADAMS,0
CANONICAL_ENTITY:ADDIS_ABABA,0
CANONICAL_ENTITY:ADDITIONAL_MEASURES_COMMITTEE_OF_THE_UN,0
CANONICAL_ENTITY:ADDU_ATOLL,0
CANONICAL_ENTITY:ADEN,0
CANONICAL_ENTITY:ADENAUER,1
CANONICAL_ENTITY:ADENAUERS_CHRISTIAN_DEMOCRATS,0
CANONICAL_ENTITY:ADENAUER_COALITION,1
CANONICAL_ENTITY:ADENAUER_GOVERNMENT,1
CANONICAL_ENTITY:ADENAUER_SUPPORTERS,2
CANONICAL_ENTITY:ADEN_ABDULLAH,0
CANONICAL_ENTITY:ADEN_PROTECTORATE,0
CANONICAL_ENTITY:ADEN_PROTECTORATE_FEDERATION,4
CANONICAL_ENTITY:ADHEMAR_DE_BARROS,8
CANONICAL_ENTITY:ADJEI,4
CANONICAL_ENTITY:ADLAI_STEVENSON,2
CANONICAL_ENTITY:ADMIRAL_AUBOYNEAU,9
CANONICAL_ENTITY:ADMIRAL_BURKE,4
CANONICAL_ENTITY:ADMIRAL_CARNEY,3
CANONICAL_ENTITY:ADMIRAL_DOYLE,1
CANONICAL_ENTITY:ADMIRAL_FECHTELER,1
CANONICAL_ENTITY:ADMIRAL_KWEI,0
CANONICAL_ENTITY:ADMIRAL_MANOLA,5
CANONICAL_ENTITY:ADMIRAL_MARTADINATA,0
CANONICAL_ENTITY:ADMIRAL_MCCORMICK,1
CANONICAL_ENTITY:ADMIRAL_MOUNTBATTEN,1
CANONICAL_ENTITY:ADMIRAL_NIMITZ,0
CANONICAL_ENTITY:ADMIRAL_PENNA_BOTTO,0
CANONICAL_ENTITY:ADMIRAL_QUERVILLE,0
CANONICAL_ENTITY:ADMIRAL_QUINTAO_MEIRELES,0
CANONICAL_ENTITY:ADMIRAL_RADFORD,0
CANONICAL_ENTITY:ADMIRAL_RASHID,0
CANONICAL_ENTITY:ADMIRAL_REFET_ARKUN,11
CANONICAL_ENTITY:ADMIRAL_RUBEN_PIEDRAHITA,0
CANONICAL_ENTITY:ADMIRAL_SMOOT,76
CANONICAL_ENTITY:ADMIRAL_S_G_GORSHKOV,0
CANONICAL_ENTITY:ADMIRAL_USHAKOV,0
CANONICAL_ENTITY:ADMIRAL_WOLFGANG_LARRAZABAL,2
CANONICAL_ENTITY:ADMIRAL_WRIGHT,0
CANONICAL_ENTITY:ADNAN_ATASI,0
CANONICAL_ENTITY:ADNAN_MALKI,0
CANONICAL_ENTITY:ADNAN_MENDERES,0
CANONICAL_ENTITY:ADNAN_PACHACHI,0
CANONICAL_ENTITY:ADOLFO_LOPEZ_MATEOS,2
CANONICAL_ENTITY:ADOLF_EICHMANN,1
CANONICAL_ENTITY:ADOLPH_GALLAND,1
CANONICAL_ENTITY:ADOULA,0
CANONICAL_ENTITY:ADRIANO_MOREIRA,0
CANONICAL_ENTITY:ADRIEN_OMARI,9
CANONICAL_ENTITY:ADU,2
CANONICAL_ENTITY:ADVISORY_COMMITTEE,0
CANONICAL_ENTITY:AEGEAN_SEA,11
CANONICAL_ENTITY:AEROFLOT,0
CANONICAL_ENTITY:AFGHANISTAN,0
CANONICAL_ENTITY:AFGHAN_AIR_FORCE,0
CANONICAL_ENTITY:AFGHAN_AMBASSADOR_TO_INDIA,1
CANONICAL_ENTITY:AFGHAN_ARMY,3
CANONICAL_ENTITY:AFGHAN_ARMY_UNIFORM_FACTORY,12
CANONICAL_ENTITY:AFGHAN_DEFENSE_MINISTER,0
CANONICAL_ENTITY:AFGHAN_EMBASSY,0
CANONICAL_ENTITY:AFGHAN_FOREIGN_MINISTRY,1
CANONICAL_ENTITY:AFGHAN_GOVERNMENT,0
CANONICAL_ENTITY:AFGHAN_MINISTRY_OF_DEFENSE,1
CANONICAL_ENTITY:AFGHAN_OFFICIALS,0
CANONICAL_ENTITY:AFGHAN_PARLIAMENT,0
CANONICAL_ENTITY:AFGHAN_PRESS,1
CANONICAL_ENTITY:AFGHAN_UZBEKS,0
CANONICAL_ENTITY:AFL_CIO,9
CANONICAL_ENTITY:AFRICA,0
CANONICAL_ENTITY:AFRICANS,10
CANONICAL_ENTITY:AFRICAN_DEMOCRATIC_RALLY,7
CANONICAL_ENTITY:AFRICAN_EXILE_GROUPS,10
CANONICAL_ENTITY:AFRICAN_LABOR_CONFERENCE,10
CANONICAL_ENTITY:AFRICAN_MEMBERS_OF_THE_COMMUNITY,8
CANONICAL_ENTITY:AFRICAN_NATIONALISTS,0
CANONICAL_ENTITY:AFRICAN_NATIONAL_CONGRESS,10
CANONICAL_ENTITY:AFRICAN_POLITICAL_PARTY,2
CANONICAL_ENTITY:AFRICAN_REGROUPMENT_PARTY,7
CANONICAL_ENTITY:AFRICAN_REVOLUTIONARY_FRONT_FOR_THE_NATIONAL_INDEPENDENCE_OF_PORTUGUESE_COLONIES,6
CANONICAL_ENTITY:AFRICAN_REVOLUTIONARY_FRONT_FOR_THE_NATIONAL_INDEPENDENCE_OF_PORTUGUESE_COLONIES_FRAIN,6
CANONICAL_ENTITY:AFRICAN_SOLIDARITY_PARTY,0
CANONICAL_ENTITY:AFRICA_FREEDOM_DAY,2
CANONICAL_ENTITY:AFRIKANER,0
CANONICAL_ENTITY:AFRO_ASIAN_BLOC,0
CANONICAL_ENTITY:AFRO_ASIAN_CONFERENCE,0
CANONICAL_ENTITY:AFRO_ASIAN_COUNTRIES,3
CANONICAL_ENTITY:AFRO_ASIAN_ECONOMIC_CONFERENCE,0
CANONICAL_ENTITY:AFRO_ASIAN_PEOPLES_SOLIDARITY_CONFERENCE,0
CANONICAL_ENTITY:AFRO_ASIAN_SOLIDARITY_COMMITTEE,0
CANONICAL_ENTITY:AFRO_ASIAN_SOLIDARITY_CONFERENCE,0
CANONICAL_ENTITY:AFRO_ASIAN_SOLIDARITY_COUNCIL,0
CANONICAL_ENTITY:AFRO_ASIAN_SOLIDARITY_ORGANIZATION,0
CANONICAL_ENTITY:AFRO_SHIRAZI_PARTY,10
CANONICAL_ENTITY:AFRO_SHIRAZI_PARTY_ASP,10
CANONICAL_ENTITY:AFSHAN,0
CANONICAL_ENTITY:AF_OF_L,4
CANONICAL_ENTITY:AGADIR_PROVINCE,15
CANONICAL_ENTITY:AGENCE_FRANCE_PRESSE,1
CANONICAL_ENTITY:AGFA_FILM_FACTORY,11
CANONICAL_ENTITY:AGRARIANS,1
CANONICAL_ENTITY:AGRARIAN_GOVERNMENT,0
CANONICAL_ENTITY:AGRARIAN_INSTITUTE,4
CANONICAL_ENTITY:AGRARIAN_LABOR_PARTY,1
CANONICAL_ENTITY:AGRARIAN_PARTY,1
CANONICAL_ENTITY:AGRARIAN_SOCIAL_DEMOCRATIC_CABINET,1
CANONICAL_ENTITY:AGRICULTURAL_BANK,0
CANONICAL_ENTITY:AGUDAT,4
CANONICAL_ENTITY:AHADAN,0
CANONICAL_ENTITY:AHIDJO,10
CANONICAL_ENTITY:AHIDJO_GOVERNMENT,10
CANONICAL_ENTITY:AHIDJO_REGIME,10
CANONICAL_ENTITY:AHMADIYA,0
CANONICAL_ENTITY:AHMAD_HUSAIN,0
CANONICAL_ENTITY:AHMAD_HUSAYN,5
CANONICAL_ENTITY:AHMAD_HUSSEIN,13
CANONICAL_ENTITY:AHMAD_MURTADA_AL_MARAGHI_BEY,5
CANONICAL_ENTITY:AHMAD_QAVAM,0
CANONICAL_ENTITY:AHMAD_SHUQAYRI,0
CANONICAL_ENTITY:AHMEDABAD,0
CANONICAL_ENTITY:AHMED_BALAFREJ,15
CANONICAL_ENTITY:AHMED_FRANCIS,8
CANONICAL_ENTITY:AHMED_HUSSEIN_PASHA,5
CANONICAL_ENTITY:AHMED_KORUR,0
CANONICAL_ENTITY:AHMED_NAGIB_HILALI_PASHA,0
CANONICAL_ENTITY:AHMED_REDA_GUEDIRA,0
CANONICAL_ENTITY:AHMED_SHUQUAIRE,0
CANONICAL_ENTITY:AIDIT,0
CANONICAL_ENTITY:AIKEN,1
CANONICAL_ENTITY:AIR_CEYLON,1
CANONICAL_ENTITY:AIR_CHIEF_MARSHAL_CHALERMKIAT,3
CANONICAL_ENTITY:AIR_FORCE_COMMANDER,3
CANONICAL_ENTITY:AIR_FRANCE,0
CANONICAL_ENTITY:AIR_FRANCES_CARAVELLE,10
CANONICAL_ENTITY:AIR_INDIA_INTERNATIONAL,7
CANONICAL_ENTITY:AIR_MARSHAL_MUKERJEE,0
CANONICAL_ENTITY:AIR_MARSHAL_SURYADARMA,0
CANONICAL_ENTITY:AIR_MINISTER_FLEUISS,8
CANONICAL_ENTITY:AIR_MINISTER_KRAUSE,4
CANONICAL_ENTITY:AIX_LES_BAINS,1
CANONICAL_ENTITY:AJLUNI,0
CANONICAL_ENTITY:AJOY_GHOSH,0
CANONICAL_ENTITY:AKAGI,0
CANONICAL_ENTITY:AKAHATA,0
CANONICAL_ENTITY:AKASH_ZABIN,0
CANONICAL_ENTITY:AKEL,0
CANONICAL_ENTITY:AKHAVI,0
CANONICAL_ENTITY:AKHBAR_AL_YAWM,0
CANONICAL_ENTITY:AKIF_FAYIZ,0
CANONICAL_ENTITY:AKIRA_IWAI,0
CANONICAL_ENTITY:AKO_ADJEI,0
CANONICAL_ENTITY:AKRAM_AL_HAWRANI,0
CANONICAL_ENTITY:AKRAM_HAWRANI,0
CANONICAL_ENTITY:AKSEL_LARSEN,12
CANONICAL_ENTITY:ALA,0
CANONICAL_ENTITY:ALAIN_SAVARY,0
CANONICAL_ENTITY:ALAM,0
CANONICAL_ENTITY:ALAN_WINNINGTON,12
CANONICAL_ENTITY:ALA_GOVERNMENT,0
CANONICAL_ENTITY:ALA_SOHEILI,0
CANONICAL_ENTITY:ALBANIA,0
CANONICAL_ENTITY:ALBANIAN_COUNCIL_OF_MINISTERS,14
CANONICAL_ENTITY:ALBANIAN_COURTS,5
CANONICAL_ENTITY:ALBANIAN_DELEGATION,0
CANONICAL_ENTITY:ALBANIAN_EXILES,1
CANONICAL_ENTITY:ALBANIAN_EXILE_GROUP,5
CANONICAL_ENTITY:ALBANIAN_FOURTH_PARTY_CONGRESS,0
CANONICAL_ENTITY:ALBANIAN_GOVERNMENT,0
CANONICAL_ENTITY:ALBANIAN_NATIONAL_ASSEMBLY,0
CANONICAL_ENTITY:ALBANIAN_NATIONAL_COMMITTEE,12
CANONICAL_ENTITY:ALBANIAN_OFFICIALS,0
CANONICAL_ENTITY:ALBANIAN_PARTY,10
CANONICAL_ENTITY:ALBANIAN_PARTY_CONGRESS,10
CANONICAL_ENTITY:ALBANIAN_PEOPLES_ASSEMBLY,7
CANONICAL_ENTITY:ALBANIAN_POLICE,5
CANONICAL_ENTITY:ALBANIAN_REAR_ADMIRAL_SEJKO,9
CANONICAL_ENTITY:ALBANIAN_REFUGEES,1
CANONICAL_ENTITY:ALBANIAN_REFUGEE_COMMITTEE,1
CANONICAL_ENTITY:ALBANIAN_REFUGEE_ORGANIZATION,0
CANONICAL_ENTITY:ALBANIAN_RESISTANCE_LEADERS,0
CANONICAL_ENTITY:ALBANIAN_WORKERS_COMMUNIST_PARTY,11
CANONICAL_ENTITY:ALBERTO_ESCAMILLA,2
CANONICAL_ENTITY:ALBERTO_FRANCO_NOGUEIRA,6
CANONICAL_ENTITY:ALBERTO_LLERAS_CAMARGO,0
CANONICAL_ENTITY:ALBERTO_ROSSI_LONGHI,1
CANONICAL_ENTITY:ALBERT_DECONINCK,0
CANONICAL_ENTITY:ALBERT_DELVAUX,0
CANONICAL_ENTITY:ALBERT_HERTZOG,2
CANONICAL_ENTITY:ALBERT_LUTHULI,10
CANONICAL_ENTITY:ALCIBIADES_AROSEMENA,9
CANONICAL_ENTITY:ALCIDE_DE_GASPERI,1
CANONICAL_ENTITY:ALDO_MORO,1
CANONICAL_ENTITY:ALEJANDRO_REMON,2
CANONICAL_ENTITY:ALEKSANDAR_RANKOVIC,0
CANONICAL_ENTITY:ALEKSANDR_DOMRACHEV,8
CANONICAL_ENTITY:ALEKSANDR_SHELEPIN,0
CANONICAL_ENTITY:ALEKSEY_KIRICHENKO,0
CANONICAL_ENTITY:ALEPPO,0
CANONICAL_ENTITY:ALERT_POLICE,1
CANONICAL_ENTITY:ALESSANDRI_GOVERNMENT,0
CANONICAL_ENTITY:ALEXANDER_ABUSCH,0
CANONICAL_ENTITY:ALEXANDER_BOGOMOLOV,0
CANONICAL_ENTITY:ALEXANDER_GORKIN,0
CANONICAL_ENTITY:ALEXANDER_LAVRISHCHEV,0
CANONICAL_ENTITY:ALEXANDER_NEVSKY,0
CANONICAL_ENTITY:ALEXANDER_P_VOLKOV,0
CANONICAL_ENTITY:ALEXANDRETTA,5
CANONICAL_ENTITY:ALEXANDRE_PARODI,0
CANONICAL_ENTITY:ALEXANDRIA,0
CANONICAL_ENTITY:ALEXANDRIA_UNIVERSITY,5
CANONICAL_ENTITY:ALEXEI_KIRICHENKO,0
CANONICAL_ENTITY:ALEXEJ_CEPICKA,7
CANONICAL_ENTITY:ALEXIS_KYROU,0
CANONICAL_ENTITY:ALFONS_GORBACH,6
CANONICAL_ENTITY:ALFREDO_DUARTE_BLUM,2
CANONICAL_ENTITY:ALFREDO_RODRIGUES_DOS_SANTOS,6
CANONICAL_ENTITY:ALFRED_ROBENS,2
CANONICAL_ENTITY:ALFRIED_KRUPP,1
CANONICAL_ENTITY:ALGER,1
CANONICAL_ENTITY:ALGERIA,0
CANONICAL_ENTITY:ALGERIANS,16
CANONICAL_ENTITY:ALGERIAN_AID_COMMITTEE,0
CANONICAL_ENTITY:ALGERIAN_ARMY_OF_LIBERATION,0
CANONICAL_ENTITY:ALGERIAN_ASSEMBLY,1
CANONICAL_ENTITY:ALGERIAN_COMMUNIST_PARTY,8
CANONICAL_ENTITY:ALGERIAN_ECONOMY,0
CANONICAL_ENTITY:ALGERIAN_INSURGENTS,0
CANONICAL_ENTITY:ALGERIAN_JUNTA,1
CANONICAL_ENTITY:ALGERIAN_MILITARY,0
CANONICAL_ENTITY:ALGERIAN_MOSLEMS,0
CANONICAL_ENTITY:ALGERIAN_MOVEMENT_FOR_THE_TRIUMPH_OF_DEMOCRATIC_LIBERTIES,1
CANONICAL_ENTITY:ALGERIAN_NATIONALISTS,0
CANONICAL_ENTITY:ALGERIAN_NATIONALIST_LEADERS,0
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_ARMY,8
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_FRONT,0
CANONICAL_ENTITY:ALGERIAN_NATIONAL_MOVEMENT,2
CANONICAL_ENTITY:ALGERIAN_NATIONAL_MOVEMENT_MNA,0
CANONICAL_ENTITY:ALGERIAN_PEOPLE,42
CANONICAL_ENTITY:ALGERIAN_POLICY,0
CANONICAL_ENTITY:ALGERIAN_PROBLEM,49
CANONICAL_ENTITY:ALGERIAN_PROVISIONAL_GOVERNMENT,0
CANONICAL_ENTITY:ALGERIAN_REBELS,0
CANONICAL_ENTITY:ALGERIAN_REBEL_GOVERNMENT,0
CANONICAL_ENTITY:ALGERIAN_REBEL_LEADERS,0
CANONICAL_ENTITY:ALGERIAN_REBEL_ORGANIZATION,0
CANONICAL_ENTITY:ALGERIAN_REBEL_REPRESENTATIVE,0
CANONICAL_ENTITY:ALGERIAN_REFUGEES,0
CANONICAL_ENTITY:ALGERIAN_REVOLUTIONARY_COUNCIL,0
CANONICAL_ENTITY:ALGERIAN_SPOKESMAN,0
CANONICAL_ENTITY:ALGIERS,0
CANONICAL_ENTITY:ALGIERS_COMMITTEE_OF_PUBLIC_SAFETY,0
CANONICAL_ENTITY:ALGIERS_JUNTA,28
CANONICAL_ENTITY:ALI,0
CANONICAL_ENTITY:ALICAN,0
CANONICAL_ENTITY:ALIONE_DIAKITE,0
CANONICAL_ENTITY:ALI_AL_MIRGHANI,0
CANONICAL_ENTITY:ALI_AMINI,0
CANONICAL_ENTITY:ALI_CABINET,0
CANONICAL_ENTITY:ALI_GOVERNMENT,1
CANONICAL_ENTITY:ALI_JAWDAT,2
CANONICAL_ENTITY:ALI_JAWDAT_CABINET,1
CANONICAL_ENTITY:ALI_MAHER,5
CANONICAL_ENTITY:ALI_MANSUR,0
CANONICAL_ENTITY:ALI_MUHSIN,10
CANONICAL_ENTITY:ALI_REGIME,0
CANONICAL_ENTITY:ALI_SABRI,0
CANONICAL_ENTITY:ALI_SABRY,0
CANONICAL_ENTITY:ALI_SASTROAMIDJOJO,0
CANONICAL_ENTITY:ALLAHYER_SALEH,0
CANONICAL_ENTITY:ALLAL_EL_FASSI,15
CANONICAL_ENTITY:ALLIANCE_PARTY,3
CANONICAL_ENTITY:ALLIED_COMMANDANTS,1
CANONICAL_ENTITY:ALLIED_COUNCIL,1
CANONICAL_ENTITY:ALLIED_COUNCIL_FOR_JAPAN,0
CANONICAL_ENTITY:ALLIED_DELEGATIONS,1
CANONICAL_ENTITY:ALLIED_DEPUTY_HIGH_COMMISSIONERS,1
CANONICAL_ENTITY:ALLIED_FORCES,1
CANONICAL_ENTITY:ALLIED_HIGH_COMMISSIONERS,1
CANONICAL_ENTITY:ALLIED_MILITARY_GOVERNMENT,1
CANONICAL_ENTITY:ALLIED_MILITARY_LIAISON_MISSIONS,2
CANONICAL_ENTITY:ALLIED_MILITARY_SECURITY_BOARD,0
CANONICAL_ENTITY:ALLIED_OBSERVERS,1
CANONICAL_ENTITY:ALLIED_OFFICIALS,1
CANONICAL_ENTITY:ALLIED_POWERS,0
CANONICAL_ENTITY:ALLIED_REPRESENTATIVES,15
CANONICAL_ENTITY:ALLIED_WEST_GERMAN_RELATIONS,3
CANONICAL_ENTITY:ALLIES,1
CANONICAL_ENTITY:ALLISON,0
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONFERENCE,0
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONGRESS,0
CANONICAL_ENTITY:ALL_AFRICAN_TRADE_UNION_FEDERATION,10
CANONICAL_ENTITY:ALL_AFRICAN_TRADE_UNION_FEDERATION_AATUF,0
CANONICAL_ENTITY:ALL_ALGERIA_COMMITTEE,3
CANONICAL_ENTITY:ALL_BURMA_FEDERATION_OF_STUDENT_UNIONS,0
CANONICAL_ENTITY:ALL_CHINA_FEDERATION_OF_TRADE_UNIONS,0
CANONICAL_ENTITY:ALL_GERMAN_EVANGELICAL_CHURCH,1
CANONICAL_ENTITY:ALL_GERMAN_PEOPLES_MOVEMENT,3
CANONICAL_ENTITY:ALL_INDIA_PARTY,0
CANONICAL_ENTITY:ALL_UNION_ACADEMY_OF_AGRICULTURAL_SCIENCES,1
CANONICAL_ENTITY:ALL_UNION_ASSOCIATION_FOR_PETROLEUM_PRODUCTS,0
CANONICAL_ENTITY:ALL_UNION_PARTY_PRESIDIUM,8
CANONICAL_ENTITY:ALL_UNION_SECRETARIAT,0
CANONICAL_ENTITY:ALMAZA_AIRFIELD,0
CANONICAL_ENTITY:ALMA_ATA,0
CANONICAL_ENTITY:ALON,2
CANONICAL_ENTITY:ALPHAND,1
CANONICAL_ENTITY:ALPHONSE_JUIN,0
CANONICAL_ENTITY:ALSOGARAY,4
CANONICAL_ENTITY:ALTHING,1
CANONICAL_ENTITY:ALVARADO_PUERTO,2
CANONICAL_ENTITY:ALVAREZ_PLATA,9
CANONICAL_ENTITY:AL_AHRAM,0
CANONICAL_ENTITY:AL_AKHBAR,0
CANONICAL_ENTITY:AL_BRIJ,31
CANONICAL_ENTITY:AL_HUDAYDAH,0
