source_global,target_global,rel,weight,support_count,doc_ids,weight_raw_meta,weight_log_meta,weight_mutual,weight_rank,weight_combined
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:34,META_LINK,0.07179585061761785,235,2000175_CIA-RDP79T00975A005500140001-5;2000189_CIA-RDP79T00975A005500310001-6;2001977_CIA-RDP79T00975A005600320001-4;2001981_CIA-RDP79T00975A005600370001-9;2001989_CIA-RDP79T00975A005600450001-0;2001992_CIA-RDP79T00975A005700030001-5;2027255_CIA-RDP79T00975A001800600001-5;2049783_CIA-RDP79T00975A005700120001-5;2049794_CIA-RDP79T00975A005700350001-0;2049795_CIA-RDP79T00975A005700360001-9;2049797_CIA-RDP79T00975A005700380001-7;2049801_CIA-RDP79T00975A005700420001-2;2066873_CIA-RDP79T00975A005400430001-4;2730348_CIA-RDP79T00975A000400190001-6;2874603_CIA-RDP79T00975A004000060001-0;2977794_CIA-RDP79T00975A005300410001-7;2977808_CIA-RDP79T00975A005400080001-3;2989914_CIA-RDP79T00975A004600480001-8;2993695_CIA-RDP79T00975A005400310001-7;2993698_CIA-RDP79T00975A005400360001-2;2993704_CIA-RDP79T00975A005400450001-2;3000972_CIA-RDP79T00975A002200370001-6;3001362_CIA-RDP79T00975A001600200001-1;3003765_CIA-RDP79T00975A001400050001-0;3004642_CIA-RDP79T00975A005400390001-9;3007366_CIA-RDP79T00975A004800480001-6;3007387_CIA-RDP79T00975A005600260001-1;3019093_CIA-RDP79T00975A002300100001-4;3029878_CIA-RDP79T00975A004600470001-9;3156604_CIA-RDP79T00975A005700280001-8,41.43557314727151,3.7479869998055437,0.02417742423205349,0.21320071635561041,0.07179585061761785
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:38,META_LINK,0.05869454626295405,229,2000189_CIA-RDP79T00975A005500310001-6;2001970_CIA-RDP79T00975A005600170001-1;2001975_CIA-RDP79T00975A005600290001-8;2001978_CIA-RDP79T00975A005600330001-3;2001979_CIA-RDP79T00975A005600350001-1;2001980_CIA-RDP79T00975A005600360001-0;2001981_CIA-RDP79T00975A005600370001-9;2001983_CIA-RDP79T00975A005600390001-7;2001984_CIA-RDP79T00975A005600400001-5;2001986_CIA-RDP79T00975A005600420001-3;2001988_CIA-RDP79T00975A005600440001-1;2001989_CIA-RDP79T00975A005600450001-0;2001993_CIA-RDP79T00975A005700040001-4;2026613_CIA-RDP79T00975A005500450001-1;2049783_CIA-RDP79T00975A005700120001-5;2049791_CIA-RDP79T00975A005700320001-3;2049797_CIA-RDP79T00975A005700380001-7;2049798_CIA-RDP79T00975A005700390001-6;2977791_CIA-RDP79T00975A005300380001-1;2993702_CIA-RDP79T00975A005400420001-5;2998383_CIA-RDP79T00975A004000240001-0;3001357_CIA-RDP79T00975A001600150001-7;3172660_CIA-RDP79T00975A005200420001-7;3172669_CIA-RDP79T00975A005400140001-6;3172677_CIA-RDP79T00975A005500410001-5;3172682_CIA-RDP79T00975A005700170001-0;3186013_CIA-RDP79T00975A005600300001-6;3448321_CIA-RDP79T00975A002100150001-0,36.95483392027371,3.636396871758294,0.02531584215894469,0.13608276348795434,0.05869454626295405
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:39,META_LINK,0.08636019485999043,298,2000169_CIA-RDP79T00975A005500060001-4;2000178_CIA-RDP79T00975A005500180001-1;2000186_CIA-RDP79T00975A005500280001-0;2001973_CIA-RDP79T00975A005600250001-2;2001975_CIA-RDP79T00975A005600290001-8;2001977_CIA-RDP79T00975A005600320001-4;2001979_CIA-RDP79T00975A005600350001-1;2001982_CIA-RDP79T00975A005600380001-8;2008416_CIA-RDP79T00975A004000320001-1;2049778_CIA-RDP79T00975A005700070001-1;2049780_CIA-RDP79T00975A005700090001-9;2049786_CIA-RDP79T00975A005700160001-1;2049789_CIA-RDP79T00975A005700220001-4;2063769_CIA-RDP79T00975A002800230001-5;2066872_CIA-RDP79T00975A005400400001-7;2066875_CIA-RDP79T00975A005500010001-9;2874600_CIA-RDP79T00975A003700170001-1;2900527_CIA-RDP79T00975A001000490001-6;2901111_CIA-RDP79T00975A001100420001-2;2901117_CIA-RDP79T00975A001100480001-6;2929521_CIA-RDP79T00975A001100590001-4;2977800_CIA-RDP79T00975A005300490001-9;2989045_CIA-RDP79T00975A001800640001-1;2989917_CIA-RDP79T00975A004600530001-2;2989920_CIA-RDP79T00975A004700050001-4;2989922_CIA-RDP79T00975A004700070001-2;2993697_CIA-RDP79T00975A005400340001-4;2993701_CIA-RDP79T00975A005400410001-6;2995607_CIA-RDP79T00975A002500260001-5;2996968_CIA-RDP79T00975A002300040001-1,61.09811454339077,4.128715626858393,0.026890501597108697,0.2773500981126146,0.08636019485999043
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:41,META_LINK,0.05690225956887199,217,2000169_CIA-RDP79T00975A005500060001-4;2000170_CIA-RDP79T00975A005500070001-3;2046525_CIA-RDP79T00975A000500280001-5;2049779_CIA-RDP79T00975A005700080001-0;2066872_CIA-RDP79T00975A005400400001-7;2899764_CIA-RDP79T00975A001100290001-7;2977775_CIA-RDP79T00975A005000340001-8;2989924_CIA-RDP79T00975A004700090001-0;2993693_CIA-RDP79T00975A005400280001-1;2993702_CIA-RDP79T00975A005400420001-5;3000966_CIA-RDP79T00975A002200280001-6;3004642_CIA-RDP79T00975A005400390001-9;3007369_CIA-RDP79T00975A004800510001-2;3007374_CIA-RDP79T00975A005400460001-1;3007383_CIA-RDP79T00975A005600180001-0;3007385_CIA-RDP79T00975A005600200001-7;3007386_CIA-RDP79T00975A005600220001-5;3007387_CIA-RDP79T00975A005600260001-1;3017643_CIA-RDP79T00975A001800070001-4;3029878_CIA-RDP79T00975A004600470001-9;3031339_CIA-RDP79T00975A005400350001-3;3163351_CIA-RDP79T00975A004600440001-2;3166571_CIA-RDP79T00975A004800240001-2;3172661_CIA-RDP79T00975A005200430001-6;3172665_CIA-RDP79T00975A005200470001-2;3185137_CIA-RDP79T00975A005200100001-2;3185139_CIA-RDP79T00975A005200120001-0;3448321_CIA-RDP79T00975A002100150001-0,35.673257944412384,3.60204782308937,0.024658861515965226,0.13130643285972254,0.05690225956887199
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:5,META_LINK,0.0728313741183165,604,2000173_CIA-RDP79T00975A005500120001-7;2000195_CIA-RDP79T00975A005500370001-0;2000197_CIA-RDP79T00975A005500390001-8;2001970_CIA-RDP79T00975A005600170001-1;2001975_CIA-RDP79T00975A005600290001-8;2001978_CIA-RDP79T00975A005600330001-3;2001980_CIA-RDP79T00975A005600360001-0;2022703_CIA-RDP79T00975A001800590001-7;2026612_CIA-RDP79T00975A005500430001-3;2026617_CIA-RDP79T00975A005600070001-2;2027255_CIA-RDP79T00975A001800600001-5;2046546_CIA-RDP79T00975A000500580001-2;2049799_CIA-RDP79T00975A005700400001-4;2064893_CIA-RDP79T00975A001000160001-2;2066873_CIA-RDP79T00975A005400430001-4;2066875_CIA-RDP79T00975A005500010001-9;2874601_CIA-RDP79T00975A003700180001-0;2977775_CIA-RDP79T00975A005000340001-8;2977788_CIA-RDP79T00975A005300340001-5;2977791_CIA-RDP79T00975A005300380001-1;2977792_CIA-RDP79T00975A005300390001-0;2977803_CIA-RDP79T00975A005400020001-9;2977808_CIA-RDP79T00975A005400080001-3;2989049_CIA-RDP79T00975A002200010001-5;2989917_CIA-RDP79T00975A004600530001-2;2989925_CIA-RDP79T00975A004700100001-8;2989930_CIA-RDP79T00975A004800120001-5;2989931_CIA-RDP79T00975A004800160001-1;2989934_CIA-RDP79T00975A004800200001-6;2993702_CIA-RDP79T00975A005400420001-5,106.68405065590032,4.679201482721402,0.02372203845919385,0.22360679774997896,0.0728313741183165
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:56,META_LINK,0.07283231882642126,179,2000173_CIA-RDP79T00975A005500120001-7;2000176_CIA-RDP79T00975A005500160001-3;2000178_CIA-RDP79T00975A005500180001-1;2000186_CIA-RDP79T00975A005500280001-0;2000194_CIA-RDP79T00975A005500360001-1;2001979_CIA-RDP79T00975A005600350001-1;2001983_CIA-RDP79T00975A005600390001-7;2001989_CIA-RDP79T00975A005600450001-0;2049788_CIA-RDP79T00975A005700200001-6;2049789_CIA-RDP79T00975A005700220001-4;2049790_CIA-RDP79T00975A005700230001-3;2049800_CIA-RDP79T00975A005700410001-3;2977782_CIA-RDP79T00975A005000520001-8;2989921_CIA-RDP79T00975A004700060001-3;2989922_CIA-RDP79T00975A004700070001-2;2989923_CIA-RDP79T00975A004700080001-1;2993693_CIA-RDP79T00975A005400280001-1;2993711_CIA-RDP79T00975A005700310001-4;3020486_CIA-RDP79T00975A002600030001-9;3031312_CIA-RDP79T00975A004800010001-7;3031340_CIA-RDP79T00975A005700210001-5;3153740_CIA-RDP79T00975A004400490001-9;3156604_CIA-RDP79T00975A005700280001-8;3156605_CIA-RDP79T00975A005700290001-7;3163345_CIA-RDP79T00975A004600260001-2;3172659_CIA-RDP79T00975A005200410001-8;3172674_CIA-RDP79T00975A005400210001-8;3172675_CIA-RDP79T00975A005400260001-3;3172683_CIA-RDP79T00975A005700190001-8;3172684_CIA-RDP79T00975A005700240001-2,36.45492603924865,3.6231382377416064,0.02806902259040615,0.1889822365046136,0.07283231882642126
LEVEL1_COMMUNITY:1,LEVEL1_COMMUNITY:9,META_LINK,0.07591664750627726,845,2000169_CIA-RDP79T00975A005500060001-4;2000171_CIA-RDP79T00975A005500080001-2;2000174_CIA-RDP79T00975A005500130001-6;2000181_CIA-RDP79T00975A005500210001-7;2000184_CIA-RDP79T00975A005500240001-4;2000185_CIA-RDP79T00975A005500250001-3;2000190_CIA-RDP79T00975A005500320001-5;2000191_CIA-RDP79T00975A005500330001-4;2000193_CIA-RDP79T00975A005500350001-2;2000196_CIA-RDP79T00975A005500380001-9;2000197_CIA-RDP79T00975A005500390001-8;2001969_CIA-RDP79T00975A005600120001-6;2001970_CIA-RDP79T00975A005600170001-1;2001972_CIA-RDP79T00975A005600240001-3;2001973_CIA-RDP79T00975A005600250001-2;2001975_CIA-RDP79T00975A005600290001-8;2001976_CIA-RDP79T00975A005600310001-5;2001977_CIA-RDP79T00975A005600320001-4;2001978_CIA-RDP79T00975A005600330001-3;2001979_CIA-RDP79T00975A005600350001-1;2001980_CIA-RDP79T00975A005600360001-0;2001984_CIA-RDP79T00975A005600400001-5;2001986_CIA-RDP79T00975A005600420001-3;2001987_CIA-RDP79T00975A005600430001-2;2001989_CIA-RDP79T00975A005600450001-0;2026612_CIA-RDP79T00975A005500430001-3;2026614_CIA-RDP79T00975A005600020001-7;2027255_CIA-RDP79T00975A001800600001-5;2038287_CIA-RDP79T00975A004600250001-3;2046525_CIA-RDP79T00975A000500280001-5,162.11962093761727,5.094483802438201,0.024451769613584914,0.23570226039551587,0.07591664750627726
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:11,META_LINK,0.13604690925365817,860,2000168_CIA-RDP79T00975A005500040001-6;2000181_CIA-RDP79T00975A005500210001-7;2000188_CIA-RDP79T00975A005500300001-7;2001967_CIA-RDP79T00975A005600090001-0;2001974_CIA-RDP79T00975A005600280001-9;2001980_CIA-RDP79T00975A005600360001-0;2001989_CIA-RDP79T00975A005600450001-0;2001995_CIA-RDP79T00975A005700060001-2;2003052_CIA-RDP79T00975A000200080001-0;2003066_CIA-RDP79T00975A000200390001-6;2008413_CIA-RDP79T00975A001700390001-0;2020581_CIA-RDP79T00975A001200180001-8;2020905_CIA-RDP79T00975A001300370001-6;2020907_CIA-RDP79T00975A001300450001-7;2026616_CIA-RDP79T00975A005600040001-5;2026918_CIA-RDP79T00975A001000550001-9;2026929_CIA-RDP79T00975A001200450001-8;2026930_CIA-RDP79T00975A001200570001-5;2026935_CIA-RDP79T00975A001500150001-8;2026937_CIA-RDP79T00975A001500220001-0;2026941_CIA-RDP79T00975A001500450001-5;2027256_CIA-RDP79T00975A002200060001-0;2027258_CIA-RDP79T00975A002200330001-0;2039272_CIA-RDP79T00975A002900390001-7;2049787_CIA-RDP79T00975A005700180001-9;2049790_CIA-RDP79T00975A005700230001-3;2050114_CIA-RDP79T00975A001000320001-4;2050141_CIA-RDP79T00975A001000670001-6;2050144_CIA-RDP79T00975A001200190001-7;2051071_CIA-RDP79T00975A000900030001-8,248.65665416288834,5.520086590558515,0.02617534156073969,0.7071067811865475,0.13604690925365817
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:13,META_LINK,0.06114695756682038,458,2001980_CIA-RDP79T00975A005600360001-0;2008388_CIA-RDP79T00975A000400420001-0;2008389_CIA-RDP79T00975A000400520001-9;2008405_CIA-RDP79T00975A000500180001-6;2008412_CIA-RDP79T00975A001400460001-5;2008413_CIA-RDP79T00975A001700390001-0;2020912_CIA-RDP79T00975A001500180001-5;2022702_CIA-RDP79T00975A001700660001-0;2026930_CIA-RDP79T00975A001200570001-5;2034225_CIA-RDP79T00975A003200530001-7;2039272_CIA-RDP79T00975A002900390001-7;2039273_CIA-RDP79T00975A002900490001-6;2049782_CIA-RDP79T00975A005700110001-6;2050107_CIA-RDP79T00975A000900660001-9;2050139_CIA-RDP79T00975A001000650001-8;2050141_CIA-RDP79T00975A001000670001-6;2051071_CIA-RDP79T00975A000900030001-8;2059479_CIA-RDP79T00975A001300480001-4;2063767_CIA-RDP79T00975A001900200001-8;2063768_CIA-RDP79T00975A001900620001-2;2066868_CIA-RDP79T00975A004500050001-6;2066871_CIA-RDP79T00975A005100220001-0;2693979_CIA-RDP79T00975A000900380001-0;2696830_CIA-RDP79T00975A000500240001-9;2733140_CIA-RDP79T00975A000200580001-5;2745281_CIA-RDP79T00975A000300700001-0;2869430_CIA-RDP79T00975A001300280001-6;2872256_CIA-RDP79T00975A001200460001-7;2872257_CIA-RDP79T00975A001200470001-6;2872264_CIA-RDP79T00975A001200540001-8,95.40504735438664,4.568558558693838,0.023349737887003282,0.16012815380508713,0.06114695756682038
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:21,META_LINK,0.09857384630106095,716,2000181_CIA-RDP79T00975A005500210001-7;2000189_CIA-RDP79T00975A005500310001-6;2000192_CIA-RDP79T00975A005500340001-3;2000195_CIA-RDP79T00975A005500370001-0;2001968_CIA-RDP79T00975A005600110001-7;2001981_CIA-RDP79T00975A005600370001-9;2001982_CIA-RDP79T00975A005600380001-8;2001987_CIA-RDP79T00975A005600430001-2;2001998_CIA-RDP79T00975A000300300001-4;2003074_CIA-RDP79T00975A000200530001-0;2003078_CIA-RDP79T00975A000300030001-4;2003083_CIA-RDP79T00975A000300150001-1;2008382_CIA-RDP79T00975A000400230001-1;2017976_CIA-RDP79T00975A000300220001-3;2018013_CIA-RDP79T00975A000900360001-2;2020583_CIA-RDP79T00975A001200240001-1;2020911_CIA-RDP79T00975A001400380001-4;2022702_CIA-RDP79T00975A001700660001-0;2026613_CIA-RDP79T00975A005500450001-1;2026930_CIA-RDP79T00975A001200570001-5;2026954_CIA-RDP79T00975A001700130001-8;2027252_CIA-RDP79T00975A001800110001-9;2038287_CIA-RDP79T00975A004600250001-3;2039272_CIA-RDP79T00975A002900390001-7;2039273_CIA-RDP79T00975A002900490001-6;2046524_CIA-RDP79T00975A000500270001-6;2049782_CIA-RDP79T00975A005700110001-6;2049784_CIA-RDP79T00975A005700130001-4;2049791_CIA-RDP79T00975A005700320001-3;2049793_CIA-RDP79T00975A005700340001-1,178.61179229364328,5.19079781236324,0.027483269664816637,0.35355339059327373,0.09857384630106095
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:22,META_LINK,0.09560575702163088,497,2000184_CIA-RDP79T00975A005500240001-4;2000188_CIA-RDP79T00975A005500300001-7;2000189_CIA-RDP79T00975A005500310001-6;2000197_CIA-RDP79T00975A005500390001-8;2001968_CIA-RDP79T00975A005600110001-7;2001974_CIA-RDP79T00975A005600280001-9;2001977_CIA-RDP79T00975A005600320001-4;2001987_CIA-RDP79T00975A005600430001-2;2001998_CIA-RDP79T00975A000300300001-4;2008416_CIA-RDP79T00975A004000320001-1;2018015_CIA-RDP79T00975A000900430001-4;2020578_CIA-RDP79T00975A001000460001-9;2020902_CIA-RDP79T00975A001200370001-7;2020907_CIA-RDP79T00975A001300450001-7;2034225_CIA-RDP79T00975A003200530001-7;2039272_CIA-RDP79T00975A002900390001-7;2063768_CIA-RDP79T00975A001900620001-2;2063773_CIA-RDP79T00975A003100120001-3;2066864_CIA-RDP79T00975A003500290001-1;2685624_CIA-RDP79T00975A000700570001-1;2693977_CIA-RDP79T00975A000900320001-6;2696830_CIA-RDP79T00975A000500240001-9;2733108_CIA-RDP79T00975A000100390001-7;2733116_CIA-RDP79T00975A000200010001-7;2739306_CIA-RDP79T00975A000400400001-2;2869408_CIA-RDP79T00975A001300050001-1;2869428_CIA-RDP79T00975A001300260001-8;2872230_CIA-RDP79T00975A001200130001-3;2872245_CIA-RDP79T00975A001200280001-7;2872249_CIA-RDP79T00975A001200350001-9,106.92507116319558,4.681437200817702,0.025853127190609428,0.35355339059327373,0.09560575702163088
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:23,META_LINK,0.059165885092406674,313,2008405_CIA-RDP79T00975A000500180001-6;2020581_CIA-RDP79T00975A001200180001-8;2022702_CIA-RDP79T00975A001700660001-0;2039272_CIA-RDP79T00975A002900390001-7;2050123_CIA-RDP79T00975A001000430001-2;2050144_CIA-RDP79T00975A001200190001-7;2063768_CIA-RDP79T00975A001900620001-2;2064597_CIA-RDP79T00975A000700330001-7;2066864_CIA-RDP79T00975A003500290001-1;2733108_CIA-RDP79T00975A000100390001-7;2872245_CIA-RDP79T00975A001200280001-7;2872262_CIA-RDP79T00975A001200520001-0;2893481_CIA-RDP79T00975A001000710001-1;2893559_CIA-RDP79T00975A001100250001-1;2901122_CIA-RDP79T00975A001100530001-0;2985834_CIA-RDP79T00975A003700210001-7;2989913_CIA-RDP79T00975A004600240001-4;2989917_CIA-RDP79T00975A004600530001-2;2995602_CIA-RDP79T00975A002500210001-0;2996964_CIA-RDP79T00975A002500550001-3;3000915_CIA-RDP79T00975A001700370001-2;3003292_CIA-RDP79T00975A003000510001-1;3004639_CIA-RDP79T00975A005300100001-1;3007351_CIA-RDP79T00975A004800270001-9;3007372_CIA-RDP79T00975A004900190001-7;3007384_CIA-RDP79T00975A005600190001-9;3015158_CIA-RDP79T00975A002600100001-1;3015170_CIA-RDP79T00975A002600270001-3;3015179_CIA-RDP79T00975A002700320001-6;3015180_CIA-RDP79T00975A002700480001-9,66.99032226197507,4.219365375370863,0.024999298345357655,0.14002800840280097,0.059165885092406674
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:4,META_LINK,0.07199649082971019,490,2000183_CIA-RDP79T00975A005500230001-5;2000189_CIA-RDP79T00975A005500310001-6;2003044_CIA-RDP79T00975A000100470001-8;2008388_CIA-RDP79T00975A000400420001-0;2008403_CIA-RDP79T00975A000500160001-8;2008405_CIA-RDP79T00975A000500180001-6;2020564_CIA-RDP79T00975A000700110001-1;2026612_CIA-RDP79T00975A005500430001-3;2026919_CIA-RDP79T00975A001000560001-8;2026929_CIA-RDP79T00975A001200450001-8;2026930_CIA-RDP79T00975A001200570001-5;2046536_CIA-RDP79T00975A000500420001-9;2049787_CIA-RDP79T00975A005700180001-9;2049791_CIA-RDP79T00975A005700320001-3;2049792_CIA-RDP79T00975A005700330001-2;2050113_CIA-RDP79T00975A001000260001-1;2050129_CIA-RDP79T00975A001000520001-2;2051071_CIA-RDP79T00975A000900030001-8;2058863_CIA-RDP79T00975A001400410001-0;2064595_CIA-RDP79T00975A000700310001-9;2064893_CIA-RDP79T00975A001000160001-2;2730351_CIA-RDP79T00975A000400270001-7;2733137_CIA-RDP79T00975A000200440001-0;2740733_CIA-RDP79T00975A000300010001-6;2740739_CIA-RDP79T00975A000300130001-3;2745280_CIA-RDP79T00975A000300690001-2;2745283_CIA-RDP79T00975A000500010001-4;2869419_CIA-RDP79T00975A001300160001-9;2869421_CIA-RDP79T00975A001300190001-6;2872232_CIA-RDP79T00975A001200150001-1,121.29293477952835,4.806419271437551,0.023753756789541117,0.2182178902359924,0.07199649082971019
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:42,META_LINK,0.0682241036425794,252,2000169_CIA-RDP79T00975A005500060001-4;2000170_CIA-RDP79T00975A005500070001-3;2000189_CIA-RDP79T00975A005500310001-6;2001969_CIA-RDP79T00975A005600120001-6;2001973_CIA-RDP79T00975A005600250001-2;2001974_CIA-RDP79T00975A005600280001-9;2001977_CIA-RDP79T00975A005600320001-4;2001990_CIA-RDP79T00975A005600460001-9;2003057_CIA-RDP79T00975A000200150001-2;2008413_CIA-RDP79T00975A001700390001-0;2014434_CIA-RDP79T00975A000300290001-6;2020556_CIA-RDP79T00975A000400130001-2;2026935_CIA-RDP79T00975A001500150001-8;2049782_CIA-RDP79T00975A005700110001-6;2049793_CIA-RDP79T00975A005700340001-1;2058863_CIA-RDP79T00975A001400410001-0;2063770_CIA-RDP79T00975A002900010001-8;2066867_CIA-RDP79T00975A004000250001-9;2682864_CIA-RDP79T00975A000100310001-5;2692607_CIA-RDP79T00975A000600120001-1;2731969_CIA-RDP79T00975A005600230001-4;2733110_CIA-RDP79T00975A000100450001-0;2733117_CIA-RDP79T00975A000200030001-5;2733124_CIA-RDP79T00975A000200160001-1;2739322_CIA-RDP79T00975A000400600001-0;2740747_CIA-RDP79T00975A000300280001-7;2745268_CIA-RDP79T00975A000300550001-7;2872234_CIA-RDP79T00975A001200170001-9;2874599_CIA-RDP79T00975A003600520001-4;2893480_CIA-RDP79T00975A001000530001-1,46.890376658847124,3.868914579407053,0.02327264158916708,0.2,0.0682241036425794
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:46,META_LINK,0.05656169279022918,290,2003045_CIA-RDP79T00975A000100510001-3;2003046_CIA-RDP79T00975A000100520001-2;2008380_CIA-RDP79T00975A000400150001-0;2008388_CIA-RDP79T00975A000400420001-0;2008403_CIA-RDP79T00975A000500160001-8;2008405_CIA-RDP79T00975A000500180001-6;2018013_CIA-RDP79T00975A000900360001-2;2020911_CIA-RDP79T00975A001400380001-4;2026612_CIA-RDP79T00975A005500430001-3;2026933_CIA-RDP79T00975A001400300001-2;2026940_CIA-RDP79T00975A001500420001-8;2050114_CIA-RDP79T00975A001000320001-4;2050130_CIA-RDP79T00975A001000540001-0;2062252_CIA-RDP79T00975A009000330001-5;2064593_CIA-RDP79T00975A000700260001-5;2684302_CIA-RDP79T00975A000700140001-8;2692605_CIA-RDP79T00975A000600060001-8;2733108_CIA-RDP79T00975A000100390001-7;2733110_CIA-RDP79T00975A000100450001-0;2872252_CIA-RDP79T00975A001200400001-3;2872272_CIA-RDP79T00975A001300020001-4;2893549_CIA-RDP79T00975A001100150001-2;2977773_CIA-RDP79T00975A005000320001-0;2977783_CIA-RDP79T00975A005300270001-3;2977797_CIA-RDP79T00975A005300440001-4;2977806_CIA-RDP79T00975A005400060001-5;2977808_CIA-RDP79T00975A005400080001-3;2988538_CIA-RDP79T00975A003400460001-3;2988539_CIA-RDP79T00975A003400480001-1;2989917_CIA-RDP79T00975A004600530001-2,55.98599200449131,4.042805483324842,0.024781090998718665,0.12909944487358055,0.05656169279022918
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:51,META_LINK,0.06448117502824156,120,2050126_CIA-RDP79T00975A001000470001-8;2058871_CIA-RDP79T00975A004300430001-6;2064594_CIA-RDP79T00975A000700300001-0;2733132_CIA-RDP79T00975A000200340001-1;2745281_CIA-RDP79T00975A000300700001-0;2985833_CIA-RDP79T00975A003700190001-0;2988541_CIA-RDP79T00975A004600090001-1;2989911_CIA-RDP79T00975A004600180001-1;2993966_CIA-RDP79T00975A001400340001-8;3000949_CIA-RDP79T00975A002200110001-4;3000957_CIA-RDP79T00975A002200190001-6;3003297_CIA-RDP79T00975A003100330001-0;3003301_CIA-RDP79T00975A004000290001-5;3003310_CIA-RDP79T00975A004400360001-3;3003766_CIA-RDP79T00975A001400060001-9;3009185_CIA-RDP79T00975A001800430001-4;3015203_CIA-RDP79T00975A003500480001-0;3020485_CIA-RDP79T00975A002600020001-0;3029889_CIA-RDP79T00975A004700470001-8;3153732_CIA-RDP79T00975A003300350001-6;3161865_CIA-RDP79T00975A002600370001-2;3163353_CIA-RDP79T00975A004700170001-1;3164699_CIA-RDP79T00975A004800460001-8;3172423_CIA-RDP79T00975A003500200001-0;3172675_CIA-RDP79T00975A005400260001-3;3178393_CIA-RDP79T00975A003300470001-3;3185121_CIA-RDP79T00975A002600410001-7;3188698_CIA-RDP79T00975A003400340001-6;3189333_CIA-RDP79T00975A005100360001-5;3189341_CIA-RDP79T00975A005100450001-5,28.071841359172943,3.3697700548135603,0.0245980062796839,0.1690308509457033,0.06448117502824156
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:6,META_LINK,0.06839130456102072,600,2000169_CIA-RDP79T00975A005500060001-4;2000176_CIA-RDP79T00975A005500160001-3;2000177_CIA-RDP79T00975A005500170001-2;2000181_CIA-RDP79T00975A005500210001-7;2000192_CIA-RDP79T00975A005500340001-3;2001981_CIA-RDP79T00975A005600370001-9;2001982_CIA-RDP79T00975A005600380001-8;2001984_CIA-RDP79T00975A005600400001-5;2008411_CIA-RDP79T00975A001400270001-6;2018004_CIA-RDP79T00975A000900060001-5;2020905_CIA-RDP79T00975A001300370001-6;2020912_CIA-RDP79T00975A001500180001-5;2022702_CIA-RDP79T00975A001700660001-0;2026929_CIA-RDP79T00975A001200450001-8;2026933_CIA-RDP79T00975A001400300001-2;2027252_CIA-RDP79T00975A001800110001-9;2049789_CIA-RDP79T00975A005700220001-4;2049793_CIA-RDP79T00975A005700340001-1;2058870_CIA-RDP79T00975A003400370001-3;2059479_CIA-RDP79T00975A001300480001-4;2063769_CIA-RDP79T00975A002800230001-5;2064592_CIA-RDP79T00975A000700250001-6;2064595_CIA-RDP79T00975A000700310001-9;2066863_CIA-RDP79T00975A003400450001-4;2066868_CIA-RDP79T00975A004500050001-6;260604_CIA-RDP79T00975A003900030001-5;2682864_CIA-RDP79T00975A000100310001-5;2733110_CIA-RDP79T00975A000100450001-0;2872239_CIA-RDP79T00975A001200670001-4;2872245_CIA-RDP79T00975A001200280001-7,128.26434390432223,4.861859485214088,0.02291434231968851,0.20412414523193154,0.06839130456102072
