node_key,degree
CANONICAL_ENTITY:SOCIALIST_PARTY__68319EAF61,8
CANONICAL_ENTITY:SOUTH_KOREAN_GOVERNMENT__9D79116A96,23
CANONICAL_ENTITY:SOVIET_AIR_FORCE__99818FB80E,23
CANONICAL_ENTITY:SOVIET_BLOC__F6D2FE7A8D,7
CANONICAL_ENTITY:SOVIET_EMBASSY_IN_RABAT__871018EB02,4
CANONICAL_ENTITY:SOVIET_FAR_EAST__DEC4DB5088,18
CANONICAL_ENTITY:SOVIET_GOVERNMENT__11EFB783EE,4
CANONICAL_ENTITY:SOVIET_INTELLIGENTSIA__615F7D56FA,6
CANONICAL_ENTITY:SPANISH_GOVERNMENT__50092150EF,10
CANONICAL_ENTITY:SPANISH_NAVY__A34491DAC1,10
CANONICAL_ENTITY:STANDARD_OIL_COMPANY_OF_NEW_JERSEY__6253574FDA,25
CANONICAL_ENTITY:SUEHIRO_NISHIO__A8E3987439,27
CANONICAL_ENTITY:SULTAN_MOHAMED_BEN_ARAFA__FFF52972C0,26
CANONICAL_ENTITY:SULTAN_OF_MUSCAT__C796EF2209,19
CANONICAL_ENTITY:SWEDISH_DIPLOMATS__D862615F51,5
CANONICAL_ENTITY:SYRIAN_COMMUNISTS__FCD22726C8,4
CANONICAL_ENTITY:S_S_NEMCHINA__1832EB5138,7
CANONICAL_ENTITY:TAIZ__986C591D56,10
CANONICAL_ENTITY:TENG_HSIAO_PING__74929A71F0,25
CANONICAL_ENTITY:TERRORIST_ACTIVITY__D7B32B3781,1
CANONICAL_ENTITY:THAI_GOVERNMENT__CC85170C1C,38
CANONICAL_ENTITY:THAKIN_NU__CF2DDAA4EF,35
CANONICAL_ENTITY:TIEN_CHUNG_CHIN__E3BAC90686,4
CANONICAL_ENTITY:TRUJILLO_REGIME__24724C0B74,44
CANONICAL_ENTITY:TUNISIAN_NATIONAL_GUARD__A32D2A70FA,5
CANONICAL_ENTITY:TURKISH_ARMY__75FBCEDD92,18
CANONICAL_ENTITY:TURKOMAN_MINORITY__B0BCCC5386,4
CANONICAL_ENTITY:UAR__66C3E20558,4
CANONICAL_ENTITY:UAR__977245C9D3,5
CANONICAL_ENTITY:UAR__DC0DF148FF,5
CANONICAL_ENTITY:UK__4EBCA4EC36,6
CANONICAL_ENTITY:UK__F5E8517888,4
CANONICAL_ENTITY:UNION_FOR_THE_NEW_REPUBLIC__B79913B2F3,12
CANONICAL_ENTITY:UNION_MINIERE__C91BB2653E,6
CANONICAL_ENTITY:UNION_PARTY__D139F2F568,4
CANONICAL_ENTITY:USIB__F7EF860B6F,17
CANONICAL_ENTITY:USSR__013A1C32C2,5
CANONICAL_ENTITY:USSR__12EE68F5CA,3
CANONICAL_ENTITY:USSR__1BB0BA2FAE,4
CANONICAL_ENTITY:USSR__25EE531BD4,5
CANONICAL_ENTITY:USSR__275BD544AB,18
CANONICAL_ENTITY:USSR__2B4E001AC8,5
CANONICAL_ENTITY:USSR__2CFB8181BC,5
CANONICAL_ENTITY:USSR__32BD2DD755,4
CANONICAL_ENTITY:USSR__3591F9252C,2
CANONICAL_ENTITY:USSR__4A4F6AFD3A,4
CANONICAL_ENTITY:USSR__4C1AE67106,6
CANONICAL_ENTITY:USSR__4DFDE07129,7
CANONICAL_ENTITY:USSR__57CA49E573,7
CANONICAL_ENTITY:USSR__66E375BF47,4
CANONICAL_ENTITY:USSR__67DD4A9AD8,4
CANONICAL_ENTITY:USSR__6846647794,3
CANONICAL_ENTITY:USSR__798846FFCF,5
CANONICAL_ENTITY:USSR__A40EF79EE6,5
CANONICAL_ENTITY:USSR__ACFCB75245,8
CANONICAL_ENTITY:USSR__C12C58E601,6
CANONICAL_ENTITY:USSR__C170390A6D,9
CANONICAL_ENTITY:USSR__C376F963C6,4
CANONICAL_ENTITY:USSR__C69F14BB97,4
CANONICAL_ENTITY:USSR__D05D63271D,5
CANONICAL_ENTITY:USSR__D9C0812177,5
CANONICAL_ENTITY:USSR__DF891D95E3,4
CANONICAL_ENTITY:USSR__EF1E44539B,3
CANONICAL_ENTITY:USSR__F9EBFAAAEA,5
CANONICAL_ENTITY:USSR__FA6193A733,6
CANONICAL_ENTITY:US_ATOMIC_ENERGY_DETECTION_SYSTEM__1C75147F15,12
CANONICAL_ENTITY:VELASCO_GOVERNMENT__5B0093EEB4,8
CANONICAL_ENTITY:WARSAW_TREATY_ORGANIZATION__548B97239C,11
CANONICAL_ENTITY:WEST_GERMAN_FOREIGN_MINISTER_BRENTANO__1A8536B937,5
CANONICAL_ENTITY:WEST_GERMAN_FOREIGN_MINISTRY__B151ABA92F,3
CANONICAL_ENTITY:WEST_JAVA_ARMY_COMMAND__CBC1CB9FDE,3
CANONICAL_ENTITY:XIENG_KHOUANG__B88532481B,133
CANONICAL_ENTITY:YDIGORAS_REGIME__0F9A1EF254,16
CANONICAL_ENTITY:ZAPOTOCKY__1DEF15BB04,45
EVENT_CLUSTER:10045,10
EVENT_CLUSTER:10046,10
EVENT_CLUSTER:10047,10
EVENT_CLUSTER:10086,8
EVENT_CLUSTER:10087,8
EVENT_CLUSTER:10173,5
EVENT_CLUSTER:10174,58
EVENT_CLUSTER:10314,13
EVENT_CLUSTER:10315,13
EVENT_CLUSTER:10316,13
EVENT_CLUSTER:10317,13
EVENT_CLUSTER:10621,12
EVENT_CLUSTER:10622,12
EVENT_CLUSTER:10623,12
EVENT_CLUSTER:10625,13
EVENT_CLUSTER:10626,13
EVENT_CLUSTER:10953,38
EVENT_CLUSTER:11018,17
EVENT_CLUSTER:11019,15
EVENT_CLUSTER:11020,16
EVENT_CLUSTER:11021,15
EVENT_CLUSTER:11029,11
EVENT_CLUSTER:11030,11
EVENT_CLUSTER:11031,11
EVENT_CLUSTER:11083,13
EVENT_CLUSTER:11084,13
EVENT_CLUSTER:11085,13
EVENT_CLUSTER:11086,13
EVENT_CLUSTER:11087,13
EVENT_CLUSTER:11088,5
EVENT_CLUSTER:11089,5
EVENT_CLUSTER:11090,9
EVENT_CLUSTER:11091,9
EVENT_CLUSTER:11097,11
EVENT_CLUSTER:11098,11
EVENT_CLUSTER:11099,11
EVENT_CLUSTER:11174,8
EVENT_CLUSTER:11175,18
EVENT_CLUSTER:11329,6
EVENT_CLUSTER:11330,6
EVENT_CLUSTER:11331,6
EVENT_CLUSTER:11703,9
EVENT_CLUSTER:11704,9
EVENT_CLUSTER:11900,11
EVENT_CLUSTER:11901,11
EVENT_CLUSTER:11902,30
EVENT_CLUSTER:12038,10
EVENT_CLUSTER:12144,8
EVENT_CLUSTER:12145,8
EVENT_CLUSTER:12146,8
EVENT_CLUSTER:12227,9
EVENT_CLUSTER:12228,9
EVENT_CLUSTER:12229,9
EVENT_CLUSTER:12257,13
EVENT_CLUSTER:12258,13
EVENT_CLUSTER:12259,13
EVENT_CLUSTER:12260,13
EVENT_CLUSTER:12280,8
EVENT_CLUSTER:12281,8
EVENT_CLUSTER:12449,10
EVENT_CLUSTER:12450,10
EVENT_CLUSTER:12451,10
EVENT_CLUSTER:12497,9
EVENT_CLUSTER:12498,16
EVENT_CLUSTER:12499,16
EVENT_CLUSTER:12503,8
EVENT_CLUSTER:12504,8
EVENT_CLUSTER:12538,21
EVENT_CLUSTER:12578,11
EVENT_CLUSTER:12615,12
EVENT_CLUSTER:12616,12
EVENT_CLUSTER:12666,12
EVENT_CLUSTER:12667,12
EVENT_CLUSTER:12680,13
EVENT_CLUSTER:12681,11
EVENT_CLUSTER:12714,10
EVENT_CLUSTER:12715,10
EVENT_CLUSTER:12716,10
EVENT_CLUSTER:12717,14
EVENT_CLUSTER:12936,10
EVENT_CLUSTER:12937,11
EVENT_CLUSTER:13037,11
EVENT_CLUSTER:13038,11
EVENT_CLUSTER:13040,9
EVENT_CLUSTER:13041,52
EVENT_CLUSTER:13042,9
EVENT_CLUSTER:13045,25
EVENT_CLUSTER:13048,11
EVENT_CLUSTER:13049,11
EVENT_CLUSTER:13050,27
EVENT_CLUSTER:13051,11
EVENT_CLUSTER:13052,12
EVENT_CLUSTER:13053,12
EVENT_CLUSTER:13124,10
EVENT_CLUSTER:13125,10
EVENT_CLUSTER:13126,10
EVENT_CLUSTER:13127,10
EVENT_CLUSTER:13128,11
EVENT_CLUSTER:13129,11
EVENT_CLUSTER:13130,11
EVENT_CLUSTER:13207,19
EVENT_CLUSTER:13208,15
EVENT_CLUSTER:13209,19
EVENT_CLUSTER:13210,15
EVENT_CLUSTER:13211,19
EVENT_CLUSTER:13222,13
EVENT_CLUSTER:13262,7
EVENT_CLUSTER:13263,7
EVENT_CLUSTER:13266,9
EVENT_CLUSTER:13273,10
EVENT_CLUSTER:13274,10
EVENT_CLUSTER:13300,10
EVENT_CLUSTER:13301,10
EVENT_CLUSTER:13302,10
EVENT_CLUSTER:13322,17
EVENT_CLUSTER:13323,17
EVENT_CLUSTER:13324,46
EVENT_CLUSTER:13325,17
EVENT_CLUSTER:13326,19
EVENT_CLUSTER:13378,10
EVENT_CLUSTER:13379,10
EVENT_CLUSTER:13498,14
EVENT_CLUSTER:13499,14
EVENT_CLUSTER:13544,56
EVENT_CLUSTER:13619,15
EVENT_CLUSTER:13620,15
EVENT_CLUSTER:13621,21
EVENT_CLUSTER:13622,15
EVENT_CLUSTER:13623,15
EVENT_CLUSTER:13742,20
EVENT_CLUSTER:13751,14
EVENT_CLUSTER:13752,14
EVENT_CLUSTER:13753,14
EVENT_CLUSTER:13754,14
EVENT_CLUSTER:13786,10
EVENT_CLUSTER:13832,17
EVENT_CLUSTER:13833,19
EVENT_CLUSTER:13834,17
EVENT_CLUSTER:13835,17
EVENT_CLUSTER:13836,17
EVENT_CLUSTER:13874,16
EVENT_CLUSTER:13988,8
EVENT_CLUSTER:13989,8
EVENT_CLUSTER:14021,12
EVENT_CLUSTER:14022,16
EVENT_CLUSTER:14023,12
EVENT_CLUSTER:14024,12
EVENT_CLUSTER:14030,9
EVENT_CLUSTER:14031,9
EVENT_CLUSTER:14032,9
EVENT_CLUSTER:14036,15
EVENT_CLUSTER:14046,10
EVENT_CLUSTER:14047,10
EVENT_CLUSTER:14048,10
EVENT_CLUSTER:14057,12
EVENT_CLUSTER:14064,17
EVENT_CLUSTER:14065,17
EVENT_CLUSTER:14066,37
EVENT_CLUSTER:14067,17
EVENT_CLUSTER:14068,17
EVENT_CLUSTER:14069,27
EVENT_CLUSTER:14110,9
EVENT_CLUSTER:14111,12
EVENT_CLUSTER:14112,12
EVENT_CLUSTER:14113,12
EVENT_CLUSTER:14114,12
EVENT_CLUSTER:14117,9
EVENT_CLUSTER:14118,9
EVENT_CLUSTER:14119,9
EVENT_CLUSTER:14120,9
EVENT_CLUSTER:14127,13
EVENT_CLUSTER:14128,13
EVENT_CLUSTER:14307,15
EVENT_CLUSTER:14308,22
EVENT_CLUSTER:14309,15
EVENT_CLUSTER:14310,15
EVENT_CLUSTER:14368,28
EVENT_CLUSTER:14369,16
EVENT_CLUSTER:14370,16
EVENT_CLUSTER:14371,10
EVENT_CLUSTER:14372,10
EVENT_CLUSTER:14383,10
EVENT_CLUSTER:14385,10
EVENT_CLUSTER:14386,10
EVENT_CLUSTER:14454,22
EVENT_CLUSTER:14461,10
EVENT_CLUSTER:14462,10
EVENT_CLUSTER:14514,19
EVENT_CLUSTER:14515,19
EVENT_CLUSTER:14516,19
EVENT_CLUSTER:14706,9
EVENT_CLUSTER:14717,9
EVENT_CLUSTER:14718,9
EVENT_CLUSTER:14816,7
EVENT_CLUSTER:14817,7
EVENT_CLUSTER:14818,7
EVENT_CLUSTER:14819,7
EVENT_CLUSTER:14852,13
EVENT_CLUSTER:14853,13
EVENT_CLUSTER:14854,13
EVENT_CLUSTER:15079,6
EVENT_CLUSTER:15080,6
EVENT_CLUSTER:15129,12
EVENT_CLUSTER:15130,12
EVENT_CLUSTER:15131,12
EVENT_CLUSTER:15209,14
EVENT_CLUSTER:15248,44
EVENT_CLUSTER:15284,9
EVENT_CLUSTER:15285,9
EVENT_CLUSTER:15486,5
EVENT_CLUSTER:15487,5
EVENT_CLUSTER:15497,8
EVENT_CLUSTER:15498,8
EVENT_CLUSTER:15584,10
EVENT_CLUSTER:15585,10
EVENT_CLUSTER:15622,18
EVENT_CLUSTER:15627,9
EVENT_CLUSTER:15834,10
EVENT_CLUSTER:15835,10
EVENT_CLUSTER:15836,10
EVENT_CLUSTER:15842,16
EVENT_CLUSTER:15843,16
EVENT_CLUSTER:15844,16
EVENT_CLUSTER:15847,17
EVENT_CLUSTER:15848,17
EVENT_CLUSTER:15849,17
EVENT_CLUSTER:15850,17
EVENT_CLUSTER:15857,8
EVENT_CLUSTER:15858,8
EVENT_CLUSTER:15876,12
EVENT_CLUSTER:15915,9
EVENT_CLUSTER:15922,11
EVENT_CLUSTER:15923,11
EVENT_CLUSTER:15924,11
EVENT_CLUSTER:15925,10
EVENT_CLUSTER:15927,10
EVENT_CLUSTER:15928,21
EVENT_CLUSTER:15929,28
EVENT_CLUSTER:15930,11
EVENT_CLUSTER:15931,11
EVENT_CLUSTER:15935,13
EVENT_CLUSTER:15936,13
EVENT_CLUSTER:15972,10
EVENT_CLUSTER:16012,38
EVENT_CLUSTER:16044,29
EVENT_CLUSTER:16070,10
EVENT_CLUSTER:16071,10
EVENT_CLUSTER:16108,24
EVENT_CLUSTER:16109,11
EVENT_CLUSTER:16110,11
EVENT_CLUSTER:16117,15
EVENT_CLUSTER:16192,14
EVENT_CLUSTER:16218,12
EVENT_CLUSTER:16219,12
EVENT_CLUSTER:16223,14
EVENT_CLUSTER:16225,14
EVENT_CLUSTER:16226,15
EVENT_CLUSTER:16309,10
EVENT_CLUSTER:16310,10
EVENT_CLUSTER:16311,10
EVENT_CLUSTER:16433,6
EVENT_CLUSTER:16434,6
EVENT_CLUSTER:16504,12
EVENT_CLUSTER:16505,12
EVENT_CLUSTER:16506,12
EVENT_CLUSTER:16561,6
EVENT_CLUSTER:16562,6
EVENT_CLUSTER:16566,9
EVENT_CLUSTER:16567,9
EVENT_CLUSTER:16612,10
EVENT_CLUSTER:16954,7
EVENT_CLUSTER:16955,7
EVENT_CLUSTER:16956,7
EVENT_CLUSTER:16960,17
EVENT_CLUSTER:16966,9
EVENT_CLUSTER:16967,9
EVENT_CLUSTER:16968,9
EVENT_CLUSTER:16979,19
EVENT_CLUSTER:16980,7
EVENT_CLUSTER:16984,23
EVENT_CLUSTER:16985,10
EVENT_CLUSTER:16988,25
EVENT_CLUSTER:16990,12
EVENT_CLUSTER:16991,12
EVENT_CLUSTER:16992,12
EVENT_CLUSTER:16993,11
EVENT_CLUSTER:16994,11
EVENT_CLUSTER:16998,9
EVENT_CLUSTER:16999,9
EVENT_CLUSTER:17000,9
EVENT_CLUSTER:17001,9
EVENT_CLUSTER:17002,9
EVENT_CLUSTER:17003,9
EVENT_CLUSTER:17007,20
EVENT_CLUSTER:17008,20
EVENT_CLUSTER:17028,10
EVENT_CLUSTER:17029,10
EVENT_CLUSTER:17037,9
EVENT_CLUSTER:17038,9
EVENT_CLUSTER:17039,9
EVENT_CLUSTER:17044,7
EVENT_CLUSTER:17045,7
EVENT_CLUSTER:17046,7
EVENT_CLUSTER:17057,11
EVENT_CLUSTER:17062,8
EVENT_CLUSTER:17063,8
EVENT_CLUSTER:17332,16
EVENT_CLUSTER:17336,10
EVENT_CLUSTER:17344,9
EVENT_CLUSTER:17345,9
EVENT_CLUSTER:17346,9
EVENT_CLUSTER:17347,9
EVENT_CLUSTER:17348,9
EVENT_CLUSTER:17349,14
EVENT_CLUSTER:17350,9
EVENT_CLUSTER:17351,19
EVENT_CLUSTER:17435,8
EVENT_CLUSTER:17436,8
EVENT_CLUSTER:17437,14
EVENT_CLUSTER:17494,18
EVENT_CLUSTER:17495,18
EVENT_CLUSTER:17530,8
EVENT_CLUSTER:18014,25
EVENT_CLUSTER:18061,10
EVENT_CLUSTER:18062,10
EVENT_CLUSTER:18489,34
EVENT_CLUSTER:18812,8
EVENT_CLUSTER:18872,10
EVENT_CLUSTER:18873,11
EVENT_CLUSTER:18874,11
EVENT_CLUSTER:18913,19
EVENT_CLUSTER:18914,19
EVENT_CLUSTER:18915,8
EVENT_CLUSTER:18916,8
EVENT_CLUSTER:18959,102
EVENT_CLUSTER:19032,9
EVENT_CLUSTER:19076,12
EVENT_CLUSTER:19077,12
EVENT_CLUSTER:19083,14
EVENT_CLUSTER:19088,11
EVENT_CLUSTER:19089,9
EVENT_CLUSTER:19090,37
EVENT_CLUSTER:19091,9
EVENT_CLUSTER:19095,7
EVENT_CLUSTER:19096,7
EVENT_CLUSTER:19097,7
EVENT_CLUSTER:19098,7
EVENT_CLUSTER:19099,7
EVENT_CLUSTER:19176,23
EVENT_CLUSTER:19177,20
EVENT_CLUSTER:19178,16
EVENT_CLUSTER:19183,9
EVENT_CLUSTER:19184,9
EVENT_CLUSTER:19202,9
EVENT_CLUSTER:19203,9
EVENT_CLUSTER:19204,9
EVENT_CLUSTER:19205,9
EVENT_CLUSTER:19215,13
EVENT_CLUSTER:19216,13
EVENT_CLUSTER:19217,13
EVENT_CLUSTER:19218,13
EVENT_CLUSTER:19236,17
EVENT_CLUSTER:19347,10
EVENT_CLUSTER:19353,18
EVENT_CLUSTER:19354,30
EVENT_CLUSTER:19356,8
EVENT_CLUSTER:19357,8
EVENT_CLUSTER:19377,6
EVENT_CLUSTER:19378,7
EVENT_CLUSTER:19384,9
EVENT_CLUSTER:19385,9
EVENT_CLUSTER:19386,9
EVENT_CLUSTER:19397,11
EVENT_CLUSTER:19398,11
EVENT_CLUSTER:19399,11
EVENT_CLUSTER:19400,11
EVENT_CLUSTER:19401,11
EVENT_CLUSTER:19402,25
EVENT_CLUSTER:19421,10
EVENT_CLUSTER:19422,10
EVENT_CLUSTER:19423,10
EVENT_CLUSTER:19426,15
EVENT_CLUSTER:19427,15
EVENT_CLUSTER:19430,10
EVENT_CLUSTER:19431,10
EVENT_CLUSTER:19432,10
EVENT_CLUSTER:19433,7
EVENT_CLUSTER:19434,7
EVENT_CLUSTER:19435,7
EVENT_CLUSTER:19436,7
EVENT_CLUSTER:19439,10
EVENT_CLUSTER:19440,10
EVENT_CLUSTER:19441,10
EVENT_CLUSTER:19442,10
EVENT_CLUSTER:19632,13
EVENT_CLUSTER:19633,13
EVENT_CLUSTER:19634,13
EVENT_CLUSTER:19654,25
EVENT_CLUSTER:19655,16
EVENT_CLUSTER:19666,15
EVENT_CLUSTER:19667,15
EVENT_CLUSTER:19678,21
EVENT_CLUSTER:19681,13
EVENT_CLUSTER:19682,13
EVENT_CLUSTER:19683,19
EVENT_CLUSTER:19684,13
EVENT_CLUSTER:19689,8
EVENT_CLUSTER:19690,8
EVENT_CLUSTER:19866,11
EVENT_CLUSTER:19887,20
EVENT_CLUSTER:19936,7
EVENT_CLUSTER:19937,7
EVENT_CLUSTER:19938,7
EVENT_CLUSTER:19939,9
EVENT_CLUSTER:19944,11
EVENT_CLUSTER:19945,28
EVENT_CLUSTER:19946,12
EVENT_CLUSTER:19951,5
EVENT_CLUSTER:19952,5
EVENT_CLUSTER:19953,5
EVENT_CLUSTER:20040,18
EVENT_CLUSTER:20546,18
EVENT_CLUSTER:20547,18
EVENT_CLUSTER:20928,14
EVENT_CLUSTER:20929,14
EVENT_CLUSTER:20930,14
EVENT_CLUSTER:21037,7
EVENT_CLUSTER:21201,7
EVENT_CLUSTER:21202,7
EVENT_CLUSTER:21215,12
EVENT_CLUSTER:21219,10
EVENT_CLUSTER:21220,10
EVENT_CLUSTER:21221,10
EVENT_CLUSTER:21222,10
EVENT_CLUSTER:21228,10
EVENT_CLUSTER:21229,10
EVENT_CLUSTER:21230,10
EVENT_CLUSTER:21254,9
EVENT_CLUSTER:21255,9
EVENT_CLUSTER:21458,8
EVENT_CLUSTER:21514,14
EVENT_CLUSTER:21515,23
EVENT_CLUSTER:21516,14
EVENT_CLUSTER:21517,14
EVENT_CLUSTER:21540,20
EVENT_CLUSTER:21541,21
EVENT_CLUSTER:21542,20
EVENT_CLUSTER:21543,20
EVENT_CLUSTER:21544,19
EVENT_CLUSTER:21632,9
EVENT_CLUSTER:21765,8
EVENT_CLUSTER:21766,8
EVENT_CLUSTER:21792,6
EVENT_CLUSTER:21793,6
EVENT_CLUSTER:22034,13
EVENT_CLUSTER:22035,13
EVENT_CLUSTER:22036,13
EVENT_CLUSTER:2310,11
EVENT_CLUSTER:2311,11
EVENT_CLUSTER:4791,35
EVENT_CLUSTER:4976,48
EVENT_CLUSTER:5140,55
EVENT_CLUSTER:5254,20
EVENT_CLUSTER:537,95
EVENT_CLUSTER:6116,10
EVENT_CLUSTER:6117,10
EVENT_CLUSTER:6118,10
EVENT_CLUSTER:6119,10
EVENT_CLUSTER:6507,57
EVENT_CLUSTER:6959,16
EVENT_CLUSTER:6960,16
EVENT_CLUSTER:6961,16
EVENT_CLUSTER:6970,7
EVENT_CLUSTER:6971,8
EVENT_CLUSTER:6972,9
EVENT_CLUSTER:7075,40
EVENT_CLUSTER:7114,11
EVENT_CLUSTER:7115,11
EVENT_CLUSTER:7156,9
EVENT_CLUSTER:7469,8
EVENT_CLUSTER:7694,24
EVENT_CLUSTER:8061,16
EVENT_CLUSTER:8062,16
EVENT_CLUSTER:8063,16
EVENT_CLUSTER:8064,16
EVENT_CLUSTER:8259,18
EVENT_CLUSTER:8264,10
EVENT_CLUSTER:8265,10
EVENT_CLUSTER:8266,10
EVENT_CLUSTER:8324,9
EVENT_CLUSTER:8325,9
EVENT_CLUSTER:8326,9
EVENT_CLUSTER:8826,68
EVENT_CLUSTER:8843,14
EVENT_CLUSTER:8844,14
EVENT_CLUSTER:8845,14
EVENT_CLUSTER:8857,12
EVENT_CLUSTER:8858,12
EVENT_CLUSTER:8859,12
EVENT_CLUSTER:9118,9
EVENT_CLUSTER:9119,9
EVENT_CLUSTER:9120,9
EVENT_CLUSTER:9175,13
EVENT_CLUSTER:9176,13
EVENT_CLUSTER:9182,6
EVENT_CLUSTER:9183,6
EVENT_CLUSTER:9184,6
EVENT_CLUSTER:9229,7
EVENT_CLUSTER:9230,6
EVENT_CLUSTER:9231,7
EVENT_CLUSTER:9275,9
EVENT_CLUSTER:9597,8
EVENT_CLUSTER:9598,8
EVENT_CLUSTER:9771,11
EVENT_CLUSTER:9772,11
EVENT_CLUSTER:9773,11
EVENT_CLUSTER:9774,11
EVENT_CLUSTER:9820,7
EVENT_CLUSTER:9821,7
CANONICAL_ENTITY:ALGER_HUYSMANS_SPAAK__D4537CBB36,9
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_VIENTIANE__C3CC0554D0,20
CANONICAL_ENTITY:KINGDOM_OF_LAOS__76E0D64753,5
CANONICAL_ENTITY:SOCIALIST_COLLEAGUES__559DFBD06D,1
CANONICAL_ENTITY:USSR__D0D6903034,2
EVENT_CLUSTER:9935,7
CANONICAL_ENTITY:ALGIERS_COMMITTEE_OF_PUBLIC_SAFETY__597ACA4C57,1
CANONICAL_ENTITY:ALGIERS_COMMITTEE__F8DF213F86,13
CANONICAL_ENTITY:MOROCCAN_AUTHORITIES__7903F5B52F,4
CANONICAL_ENTITY:NATIONAL_LIBERATION_FRONT__0E188E6DA6,18
CANONICAL_ENTITY:TUNISIAN_AUTHORITIES__F5E315DB02,8
EVENT_CLUSTER:14033,10
EVENT_CLUSTER:14034,10
EVENT_CLUSTER:14035,10
CANONICAL_ENTITY:METROPOLITAN_FRANCE__D929AEA386,1
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONGRESS__4AA1DA3A0E,6
CANONICAL_ENTITY:AMBASSADOR_MCCLINTOCK__A479E115D7,90
CANONICAL_ENTITY:ARMY_OF_LIBERATION__F94F6F7A70,5
CANONICAL_ENTITY:ARMY__0F857FB7DD,9
CANONICAL_ENTITY:BARTA__DD7B6F4E81,8
CANONICAL_ENTITY:BREZHNEV__99D33D10FD,43
CANONICAL_ENTITY:CASTRO_REGIME__94846C6ACB,32
CANONICAL_ENTITY:CATHOLIC_POPULAR_REPUBLICAN_PARTY__2208656EFF,6
CANONICAL_ENTITY:CHIRIBOGA__EEA5384906,75
CANONICAL_ENTITY:COMMUNIST_LED_MINERS__C37B1E4709,5
CANONICAL_ENTITY:COMMUNIST_PARTY__7095166A7C,10
CANONICAL_ENTITY:COUNCIL_OF_STATE__2EF04D5786,10
CANONICAL_ENTITY:DELOUVRIER__23F89CA4FF,9
CANONICAL_ENTITY:FRENCH_DELEGATE_GENERAL_DELOUVRIER__8C4AFA888A,1
CANONICAL_ENTITY:FRENCH_SECURITY_OFFICIALS__FC7234F533,7
CANONICAL_ENTITY:GENERAL_BUCHALET__7276AE0CC3,10
CANONICAL_ENTITY:GENERAL_LORILLOT__885AC9B283,5
CANONICAL_ENTITY:GUEVARA__589FE09B12,35
CANONICAL_ENTITY:HUANUNI__B8FB898A40,16
CANONICAL_ENTITY:H_C_MENZIES__D26220FFA5,8
CANONICAL_ENTITY:IL_28__280B5840A7,5
CANONICAL_ENTITY:INDEPENDENT_PARTY__081C06B3EB,4
CANONICAL_ENTITY:KING_MOHAMMED_V__C5A2C374F0,12
CANONICAL_ENTITY:MINISTER_OF_THE_ARMED_FORCES_MESSMER__78A5B4BC9F,6
CANONICAL_ENTITY:MODIBO_KEITO__12AE70A270,6
CANONICAL_ENTITY:ORGANIZATION_OF_THE_SECRET_ARMY__4A6D1D264C,12
CANONICAL_ENTITY:ORTIZ__2D108D4E7B,7
CANONICAL_ENTITY:PRESIDENT_LOPES__2BB72D883D,21
CANONICAL_ENTITY:RAHMAN__3477870750,54
CANONICAL_ENTITY:RALLY_FOR_A_FRENCH_ALGERIA_RAF__7E6A97FACB,5
CANONICAL_ENTITY:REPUBLICAN_PARTY__28EEFA836D,5
CANONICAL_ENTITY:SOCIALISTS__729B923598,8
CANONICAL_ENTITY:SOCIALIST_PARTY__9DAF394477,7
CANONICAL_ENTITY:TAIWAN_INDEPENDENCE_PARTY__7EB406DCE4,6
CANONICAL_ENTITY:TIAO_SOMSANITH__B5D4CDF0DE,35
CANONICAL_ENTITY:USSR_MINISTRY_OF_INTERNAL_AFFAIRS__FFBA8FA51F,8
CANONICAL_ENTITY:USSR__36BCB1D90F,4
CANONICAL_ENTITY:USSR__488718F5B0,3
CANONICAL_ENTITY:US_CONSUL_GENERAL__815269F94C,16
EVENT_CLUSTER:11055,7
EVENT_CLUSTER:11056,7
EVENT_CLUSTER:11057,7
EVENT_CLUSTER:14082,9
EVENT_CLUSTER:14083,9
EVENT_CLUSTER:14091,18
EVENT_CLUSTER:14092,18
EVENT_CLUSTER:14093,18
EVENT_CLUSTER:14094,18
EVENT_CLUSTER:14095,18
EVENT_CLUSTER:14096,18
EVENT_CLUSTER:16087,14
EVENT_CLUSTER:16088,14
EVENT_CLUSTER:16089,14
EVENT_CLUSTER:16950,9
EVENT_CLUSTER:16951,9
EVENT_CLUSTER:16959,21
EVENT_CLUSTER:16961,9
EVENT_CLUSTER:16995,10
EVENT_CLUSTER:16996,10
EVENT_CLUSTER:17015,8
EVENT_CLUSTER:17017,8
EVENT_CLUSTER:17018,8
EVENT_CLUSTER:17019,8
EVENT_CLUSTER:17020,5
EVENT_CLUSTER:17040,7
EVENT_CLUSTER:17041,7
EVENT_CLUSTER:17042,7
EVENT_CLUSTER:17043,7
EVENT_CLUSTER:17047,11
EVENT_CLUSTER:17048,11
EVENT_CLUSTER:18023,21
EVENT_CLUSTER:18026,10
EVENT_CLUSTER:18027,10
EVENT_CLUSTER:18034,9
EVENT_CLUSTER:19211,6
EVENT_CLUSTER:19355,10
EVENT_CLUSTER:19407,20
EVENT_CLUSTER:19408,15
EVENT_CLUSTER:19409,15
EVENT_CLUSTER:20145,24
EVENT_CLUSTER:20148,18
EVENT_CLUSTER:20149,18
EVENT_CLUSTER:20150,18
