source,target,source_global,target_global,rel,weight,support_count,doc_ids
COMMUNITY:138,COMMUNITY:1450,COMMUNITY:138,COMMUNITY:1450,META_LINK,0.22150936762610815,6,3161770_CIA-RDP79T00975A002400470001-3
COMMUNITY:138,COMMUNITY:1558,COMMUNITY:138,COMMUNITY:1558,META_LINK,0.10021696728871249,5,3001361_CIA-RDP79T00975A001600190001-3
COMMUNITY:138,COMMUNITY:292,COMMUNITY:138,COMMUNITY:292,META_LINK,0.08739159521937062,9,3448323_CIA-RDP79T00975A002100170001-8
COMMUNITY:138,COMMUNITY:920,COMMUNITY:138,COMMUNITY:920,META_LINK,0.1385083988662709,4,2893544_CIA-RDP79T00975A001100100001-7
COMMUNITY:1381,COMMUNITY:457,COMMUNITY:1381,COMMUNITY:457,META_LINK,0.13217205318003533,2,3015170_CIA-RDP79T00975A002600270001-3;3161866_CIA-RDP79T00975A002600380001-1
COMMUNITY:1385,COMMUNITY:154,COMMUNITY:1385,COMMUNITY:154,META_LINK,0.12316208803041508,4,2682858_CIA-RDP79T00975A000100220001-5
COMMUNITY:1385,COMMUNITY:1761,COMMUNITY:1385,COMMUNITY:1761,META_LINK,0.13874484933136674,6,3155125_CIA-RDP79T00975A004400450001-3
COMMUNITY:1385,COMMUNITY:188,COMMUNITY:1385,COMMUNITY:188,META_LINK,0.0831179615084685,4,3153738_CIA-RDP79T00975A004400470001-1
COMMUNITY:1386,COMMUNITY:1446,COMMUNITY:1386,COMMUNITY:1446,META_LINK,0.4102655957318234,6,2623669_CIA-RDP79T00975A000600080001-6
COMMUNITY:1386,COMMUNITY:1685,COMMUNITY:1386,COMMUNITY:1685,META_LINK,0.33492167396109573,3,2739320_CIA-RDP79T00975A000400560001-5
COMMUNITY:1386,COMMUNITY:1708,COMMUNITY:1386,COMMUNITY:1708,META_LINK,0.2864906114972498,3,2623669_CIA-RDP79T00975A000600080001-6
COMMUNITY:1388,COMMUNITY:1399,COMMUNITY:1388,COMMUNITY:1399,META_LINK,0.10796868641352189,4,2682857_CIA-RDP79T00975A000100210001-6
COMMUNITY:1388,COMMUNITY:2003,COMMUNITY:1388,COMMUNITY:2003,META_LINK,0.20398027925532908,9,3179252_CIA-RDP79T00975A005100190001-4
COMMUNITY:1389,COMMUNITY:457,COMMUNITY:1389,COMMUNITY:457,META_LINK,0.12045199829053084,6,2985836_CIA-RDP79T00975A004500100001-0
COMMUNITY:139,COMMUNITY:161,COMMUNITY:139,COMMUNITY:161,META_LINK,0.09920031203477037,8,2684307_CIA-RDP79T00975A000700270001-4;2685624_CIA-RDP79T00975A000700570001-1
COMMUNITY:139,COMMUNITY:1811,COMMUNITY:139,COMMUNITY:1811,META_LINK,0.1417984061948685,4,5973578_CIA-RDP79T00975A000800110001-3
COMMUNITY:139,COMMUNITY:2074,COMMUNITY:139,COMMUNITY:2074,META_LINK,0.08289714574645737,6,2739318_CIA-RDP79T00975A000400540001-7
COMMUNITY:139,COMMUNITY:2076,COMMUNITY:139,COMMUNITY:2076,META_LINK,0.0824579167678369,5,5973575_CIA-RDP79T00975A000800080001-7
COMMUNITY:1390,COMMUNITY:494,COMMUNITY:1390,COMMUNITY:494,META_LINK,0.08065361162489595,1,2977787_CIA-RDP79T00975A005300330001-6
COMMUNITY:1391,COMMUNITY:823,COMMUNITY:1391,COMMUNITY:823,META_LINK,0.10815109641032863,4,3192204_CIA-RDP79T00975A003800230001-4
COMMUNITY:1392,COMMUNITY:923,COMMUNITY:1392,COMMUNITY:923,META_LINK,0.12251571584989537,4,3004638_CIA-RDP79T00975A005200370001-3
COMMUNITY:1393,COMMUNITY:2140,COMMUNITY:1393,COMMUNITY:2140,META_LINK,0.09231806402534147,5,5973639_CIA-RDP79S00427A000100010002-6
COMMUNITY:1393,COMMUNITY:2142,COMMUNITY:1393,COMMUNITY:2142,META_LINK,0.11466804626657705,4,5973639_CIA-RDP79S00427A000100010002-6
COMMUNITY:1394,COMMUNITY:1827,COMMUNITY:1394,COMMUNITY:1827,META_LINK,0.14378707084097442,2,2929518_CIA-RDP79T00975A001100560001-7
COMMUNITY:1395,COMMUNITY:1500,COMMUNITY:1395,COMMUNITY:1500,META_LINK,0.10669185907649505,7,3000957_CIA-RDP79T00975A002200190001-6
COMMUNITY:1398,COMMUNITY:9,COMMUNITY:1398,COMMUNITY:9,META_LINK,0.12555399016014465,2,3009175_CIA-RDP79T00975A001800320001-6
COMMUNITY:1399,COMMUNITY:400,COMMUNITY:1399,COMMUNITY:400,META_LINK,0.08836775264307373,7,2003047_CIA-RDP79T00975A000100540001-0
COMMUNITY:1399,COMMUNITY:554,COMMUNITY:1399,COMMUNITY:554,META_LINK,0.08681543527846147,1,3006372_CIA-RDP79T00975A001500350001-6
COMMUNITY:1399,COMMUNITY:576,COMMUNITY:1399,COMMUNITY:576,META_LINK,0.0978574790933039,8,2064893_CIA-RDP79T00975A001000160001-2
COMMUNITY:14,COMMUNITY:330,COMMUNITY:14,COMMUNITY:330,META_LINK,0.11271505226134984,7,3177773_CIA-RDP79T00975A003600060001-5
COMMUNITY:14,COMMUNITY:47,COMMUNITY:14,COMMUNITY:47,META_LINK,0.09707349652137273,10,2995590_CIA-RDP79T00975A002500060001-7;3000965_CIA-RDP79T00975A002200270001-7;3002347_CIA-RDP79T00975A002200560001-5
COMMUNITY:1400,COMMUNITY:745,COMMUNITY:1400,COMMUNITY:745,META_LINK,0.20414523268997017,3,3180489_CIA-RDP79T00975A003000160001-0
COMMUNITY:1401,COMMUNITY:929,COMMUNITY:1401,COMMUNITY:929,META_LINK,0.14428531342293655,3,3150401_CIA-RDP79T00975A002700580001-8
COMMUNITY:1402,COMMUNITY:2351,COMMUNITY:1402,COMMUNITY:2351,META_LINK,0.09341504140459697,2,2995604_CIA-RDP79T00975A002500230001-8
COMMUNITY:1403,COMMUNITY:154,COMMUNITY:1403,COMMUNITY:154,META_LINK,0.2178364172396267,3,2046566_CIA-RDP79T00975A000600340001-7
COMMUNITY:1403,COMMUNITY:2158,COMMUNITY:1403,COMMUNITY:2158,META_LINK,0.10427456641266629,3,2046566_CIA-RDP79T00975A000600340001-7
COMMUNITY:1404,COMMUNITY:2081,COMMUNITY:1404,COMMUNITY:2081,META_LINK,0.21133699135561984,5,3002348_CIA-RDP79T00975A002200570001-4
COMMUNITY:1405,COMMUNITY:1476,COMMUNITY:1405,COMMUNITY:1476,META_LINK,0.4235965964433422,1,3161777_CIA-RDP79T00975A002900060001-3
COMMUNITY:1406,COMMUNITY:1619,COMMUNITY:1406,COMMUNITY:1619,META_LINK,0.22512658151102435,3,2995587_CIA-RDP79T00975A002500020001-1
COMMUNITY:1408,COMMUNITY:461,COMMUNITY:1408,COMMUNITY:461,META_LINK,0.09317781846367247,5,2693999_CIA-RDP79T00975A000700080001-5
COMMUNITY:1409,COMMUNITY:420,COMMUNITY:1409,COMMUNITY:420,META_LINK,0.11749191130669515,3,2739316_CIA-RDP79T00975A000400510001-0
COMMUNITY:141,COMMUNITY:145,COMMUNITY:141,COMMUNITY:145,META_LINK,0.11803182047228485,53,2062252_CIA-RDP79T00975A009000330001-5;2989039_CIA-RDP79T00975A001800560001-0;3000838_CIA-RDP79T00975A001700180001-3;3000840_CIA-RDP79T00975A001700200001-0;3000844_CIA-RDP79T00975A001700240001-6;3000914_CIA-RDP79T00975A001700360001-3;3000918_CIA-RDP79T00975A001700410001-7;3000921_CIA-RDP79T00975A001700450001-3;3000938_CIA-RDP79T00975A001700640001-2;3003276_CIA-RDP79T00975A001900180001-1;3017433_CIA-RDP79T00975A001900020001-8;3017440_CIA-RDP79T00975A001900140001-5;3017640_CIA-RDP79T00975A001800040001-7;3017644_CIA-RDP79T00975A001800080001-3;3162014_CIA-RDP79T00975A001900110001-8;3162015_CIA-RDP79T00975A001900120001-7
COMMUNITY:141,COMMUNITY:946,COMMUNITY:141,COMMUNITY:946,META_LINK,0.1323765351361377,6,3006386_CIA-RDP79T00975A001500550001-4
COMMUNITY:1410,COMMUNITY:2194,COMMUNITY:1410,COMMUNITY:2194,META_LINK,0.0918656697499116,3,2020565_CIA-RDP79T00975A000700470001-2
COMMUNITY:1411,COMMUNITY:1988,COMMUNITY:1411,COMMUNITY:1988,META_LINK,0.08465462024335103,3,3161991_CIA-RDP79T00975A002900460001-9
COMMUNITY:1413,COMMUNITY:1982,COMMUNITY:1413,COMMUNITY:1982,META_LINK,0.2688062902340585,1,2739312_CIA-RDP79T00975A000400470001-5
COMMUNITY:1413,COMMUNITY:2052,COMMUNITY:1413,COMMUNITY:2052,META_LINK,0.3214520000746109,2,2014439_CIA-RDP79T00975A000300470001-6
COMMUNITY:1414,COMMUNITY:658,COMMUNITY:1414,COMMUNITY:658,META_LINK,0.2227233993176862,4,2989910_CIA-RDP79T00975A004600130001-6
COMMUNITY:1415,COMMUNITY:1597,COMMUNITY:1415,COMMUNITY:1597,META_LINK,0.12028581153931858,4,5973592_CIA-RDP79T00975A000800240001-9
COMMUNITY:1415,COMMUNITY:254,COMMUNITY:1415,COMMUNITY:254,META_LINK,0.09026322860026252,4,5973592_CIA-RDP79T00975A000800240001-9
COMMUNITY:142,COMMUNITY:145,COMMUNITY:142,COMMUNITY:145,META_LINK,0.08105491529840107,15,2022702_CIA-RDP79T00975A001700660001-0;2027253_CIA-RDP79T00975A001800340001-4;3000840_CIA-RDP79T00975A001700200001-0;3009176_CIA-RDP79T00975A001800330001-5;3017639_CIA-RDP79T00975A001800030001-8
COMMUNITY:1423,COMMUNITY:468,COMMUNITY:1423,COMMUNITY:468,META_LINK,0.08712337446714297,4,2026933_CIA-RDP79T00975A001400300001-2
COMMUNITY:1424,COMMUNITY:1678,COMMUNITY:1424,COMMUNITY:1678,META_LINK,0.10821823016326468,4,2989925_CIA-RDP79T00975A004700100001-8
COMMUNITY:1425,COMMUNITY:2208,COMMUNITY:1425,COMMUNITY:2208,META_LINK,0.1068305698390872,2,2059476_CIA-RDP79T00975A001200330001-1
COMMUNITY:1426,COMMUNITY:813,COMMUNITY:1426,COMMUNITY:813,META_LINK,0.1245647341797488,2,2692616_CIA-RDP79T00975A000600330001-8
COMMUNITY:1429,COMMUNITY:579,COMMUNITY:1429,COMMUNITY:579,META_LINK,0.18395438564925393,2,3163355_CIA-RDP79T00975A004700190001-9
COMMUNITY:143,COMMUNITY:1820,COMMUNITY:143,COMMUNITY:1820,META_LINK,0.09307948115713295,6,2064602_CIA-RDP79T00975A000700480001-1
COMMUNITY:143,COMMUNITY:1979,COMMUNITY:143,COMMUNITY:1979,META_LINK,0.0833113587316853,3,3002533_CIA-RDP79T00975A001600080001-5
COMMUNITY:143,COMMUNITY:467,COMMUNITY:143,COMMUNITY:467,META_LINK,0.08938355045479471,4,3006388_CIA-RDP79T00975A001500570001-2
COMMUNITY:143,COMMUNITY:657,COMMUNITY:143,COMMUNITY:657,META_LINK,0.14514320690972732,8,2993970_CIA-RDP79T00975A001400390001-3
COMMUNITY:1430,COMMUNITY:481,COMMUNITY:1430,COMMUNITY:481,META_LINK,0.08034346361933961,3,2018010_CIA-RDP79T00975A000900300001-8
COMMUNITY:1431,COMMUNITY:483,COMMUNITY:1431,COMMUNITY:483,META_LINK,0.09377563821346428,5,2064593_CIA-RDP79T00975A000700260001-5
COMMUNITY:1433,COMMUNITY:461,COMMUNITY:1433,COMMUNITY:461,META_LINK,0.099786815858865,5,2064586_CIA-RDP79T00975A000600660001-2
COMMUNITY:1434,COMMUNITY:698,COMMUNITY:1434,COMMUNITY:698,META_LINK,0.08105871600614255,5,3174755_CIA-RDP79T00975A001900350001-2
COMMUNITY:1434,COMMUNITY:763,COMMUNITY:1434,COMMUNITY:763,META_LINK,0.1452133032240815,5,3174755_CIA-RDP79T00975A001900350001-2
COMMUNITY:1435,COMMUNITY:1462,COMMUNITY:1435,COMMUNITY:1462,META_LINK,0.09940915773216703,4,3179252_CIA-RDP79T00975A005100190001-4
COMMUNITY:1435,COMMUNITY:1464,COMMUNITY:1435,COMMUNITY:1464,META_LINK,0.0935537923982124,4,3179252_CIA-RDP79T00975A005100190001-4
COMMUNITY:1435,COMMUNITY:841,COMMUNITY:1435,COMMUNITY:841,META_LINK,0.23710852722965778,6,3179252_CIA-RDP79T00975A005100190001-4
COMMUNITY:1437,COMMUNITY:2156,COMMUNITY:1437,COMMUNITY:2156,META_LINK,0.1815510705547493,3,2066865_CIA-RDP79T00975A003500470001-1
COMMUNITY:1437,COMMUNITY:479,COMMUNITY:1437,COMMUNITY:479,META_LINK,0.09284226612056348,6,2066865_CIA-RDP79T00975A003500470001-1
COMMUNITY:1439,COMMUNITY:1448,COMMUNITY:1439,COMMUNITY:1448,META_LINK,0.08056912995381268,9,3031257_CIA-RDP79T00975A004700530001-1
COMMUNITY:1439,COMMUNITY:1455,COMMUNITY:1439,COMMUNITY:1455,META_LINK,0.14038011965033462,7,3031257_CIA-RDP79T00975A004700530001-1;3164697_CIA-RDP79T00975A004700360001-0
COMMUNITY:1439,COMMUNITY:595,COMMUNITY:1439,COMMUNITY:595,META_LINK,0.0816395397827726,4,3031257_CIA-RDP79T00975A004700530001-1
COMMUNITY:144,COMMUNITY:147,COMMUNITY:144,COMMUNITY:147,META_LINK,0.08022630675657919,4,3009183_CIA-RDP79T00975A001800410001-6
COMMUNITY:144,COMMUNITY:1793,COMMUNITY:144,COMMUNITY:1793,META_LINK,0.08721080984933792,7,2001970_CIA-RDP79T00975A005600170001-1
COMMUNITY:144,COMMUNITY:724,COMMUNITY:144,COMMUNITY:724,META_LINK,0.1061123742826068,7,3000956_CIA-RDP79T00975A002200180001-7
COMMUNITY:1440,COMMUNITY:1447,COMMUNITY:1440,COMMUNITY:1447,META_LINK,0.11823890391664676,5,3192683_CIA-RDP79T00975A003400170001-5
COMMUNITY:1440,COMMUNITY:1458,COMMUNITY:1440,COMMUNITY:1458,META_LINK,0.08776715454191644,15,3163349_CIA-RDP79T00975A004600300001-7;3190718_CIA-RDP79T00975A003600480001-9;3191540_CIA-RDP79T00975A004500060001-5
COMMUNITY:1440,COMMUNITY:1463,COMMUNITY:1440,COMMUNITY:1463,META_LINK,0.1619013446335275,4,3184086_CIA-RDP79T00975A003400410001-8
COMMUNITY:1440,COMMUNITY:883,COMMUNITY:1440,COMMUNITY:883,META_LINK,0.22033892472811445,7,3185141_CIA-RDP79T00975A005200160001-6
COMMUNITY:1441,COMMUNITY:1448,COMMUNITY:1441,COMMUNITY:1448,META_LINK,0.13993226608655931,13,3153739_CIA-RDP79T00975A004400480001-0;3191540_CIA-RDP79T00975A004500060001-5
COMMUNITY:1441,COMMUNITY:1462,COMMUNITY:1441,COMMUNITY:1462,META_LINK,0.08852160830863222,3,3191540_CIA-RDP79T00975A004500060001-5
COMMUNITY:1441,COMMUNITY:981,COMMUNITY:1441,COMMUNITY:981,META_LINK,0.08908450438032095,5,3153739_CIA-RDP79T00975A004400480001-0
COMMUNITY:1441,COMMUNITY:984,COMMUNITY:1441,COMMUNITY:984,META_LINK,0.12065556312993603,7,3153739_CIA-RDP79T00975A004400480001-0
COMMUNITY:1442,COMMUNITY:726,COMMUNITY:1442,COMMUNITY:726,META_LINK,0.12278334720910862,5,2995609_CIA-RDP79T00975A002500280001-3
COMMUNITY:1443,COMMUNITY:2080,COMMUNITY:1443,COMMUNITY:2080,META_LINK,0.0962070905182528,3,3002331_CIA-RDP79T00975A002200400001-2
COMMUNITY:1444,COMMUNITY:1457,COMMUNITY:1444,COMMUNITY:1457,META_LINK,0.12736667161883602,4,3176569_CIA-RDP79T00975A000600250001-7
COMMUNITY:1444,COMMUNITY:1458,COMMUNITY:1444,COMMUNITY:1458,META_LINK,0.0818816130494521,17,2008390_CIA-RDP79T00975A000400590001-2;3176569_CIA-RDP79T00975A000600250001-7;3177891_CIA-RDP79T00975A005000440001-7;3189346_CIA-RDP79T00975A005100510001-8
COMMUNITY:1444,COMMUNITY:1467,COMMUNITY:1444,COMMUNITY:1467,META_LINK,0.13929890821036062,7,3189346_CIA-RDP79T00975A005100510001-8
COMMUNITY:1444,COMMUNITY:1608,COMMUNITY:1444,COMMUNITY:1608,META_LINK,0.11103328959818695,4,2008390_CIA-RDP79T00975A000400590001-2
COMMUNITY:1444,COMMUNITY:1797,COMMUNITY:1444,COMMUNITY:1797,META_LINK,0.26916488082401735,13,3189346_CIA-RDP79T00975A005100510001-8
COMMUNITY:1444,COMMUNITY:2114,COMMUNITY:1444,COMMUNITY:2114,META_LINK,0.09298992061008361,5,3189346_CIA-RDP79T00975A005100510001-8
COMMUNITY:1445,COMMUNITY:1447,COMMUNITY:1445,COMMUNITY:1447,META_LINK,0.10905032501343526,5,3190726_CIA-RDP79T00975A004600150001-4
COMMUNITY:1445,COMMUNITY:1454,COMMUNITY:1445,COMMUNITY:1454,META_LINK,0.08926200938322487,3,3163359_CIA-RDP79T00975A004700230001-4
COMMUNITY:1445,COMMUNITY:1458,COMMUNITY:1445,COMMUNITY:1458,META_LINK,0.08061333656329558,21,2000187_CIA-RDP79T00975A005500290001-9;3006375_CIA-RDP79T00975A001500380001-3;3163359_CIA-RDP79T00975A004700230001-4;3190726_CIA-RDP79T00975A004600150001-4;3191557_CIA-RDP79T00975A004500410001-6;3191615_CIA-RDP79T00975A004900030001-4
COMMUNITY:1445,COMMUNITY:1464,COMMUNITY:1445,COMMUNITY:1464,META_LINK,0.08725456503355275,4,3190726_CIA-RDP79T00975A004600150001-4
COMMUNITY:1445,COMMUNITY:1879,COMMUNITY:1445,COMMUNITY:1879,META_LINK,0.10142202591052882,4,3190726_CIA-RDP79T00975A004600150001-4
COMMUNITY:1445,COMMUNITY:1880,COMMUNITY:1445,COMMUNITY:1880,META_LINK,0.10266385190457118,4,3191557_CIA-RDP79T00975A004500410001-6
COMMUNITY:1446,COMMUNITY:396,COMMUNITY:1446,COMMUNITY:396,META_LINK,0.10195928662483372,5,2020572_CIA-RDP79T00975A000900630001-2
COMMUNITY:1447,COMMUNITY:1458,COMMUNITY:1447,COMMUNITY:1458,META_LINK,0.10148370262085286,21,2977807_CIA-RDP79T00975A005400070001-4;3172681_CIA-RDP79T00975A005700020001-6;3190723_CIA-RDP79T00975A004600050001-5;3190726_CIA-RDP79T00975A004600150001-4;3192683_CIA-RDP79T00975A003400170001-5
COMMUNITY:1447,COMMUNITY:1803,COMMUNITY:1447,COMMUNITY:1803,META_LINK,0.21858462726522745,7,2977807_CIA-RDP79T00975A005400070001-4
COMMUNITY:1447,COMMUNITY:1995,COMMUNITY:1447,COMMUNITY:1995,META_LINK,0.2628606344152514,7,3163349_CIA-RDP79T00975A004600300001-7
COMMUNITY:1448,COMMUNITY:1455,COMMUNITY:1448,COMMUNITY:1455,META_LINK,0.13692336209971706,26,2989932_CIA-RDP79T00975A004800170001-0;3029883_CIA-RDP79T00975A004700400001-5;3031257_CIA-RDP79T00975A004700530001-1;3163359_CIA-RDP79T00975A004700230001-4;3163360_CIA-RDP79T00975A004700240001-3;3164697_CIA-RDP79T00975A004700360001-0;3185143_CIA-RDP79T00975A005200180001-4;3191540_CIA-RDP79T00975A004500060001-5
COMMUNITY:1448,COMMUNITY:1458,COMMUNITY:1448,COMMUNITY:1458,META_LINK,0.16290496574045796,49,2000187_CIA-RDP79T00975A005500290001-9;2874600_CIA-RDP79T00975A003700170001-1;2988541_CIA-RDP79T00975A004600090001-1;2989932_CIA-RDP79T00975A004800170001-0;2995595_CIA-RDP79T00975A002500130001-9;3015195_CIA-RDP79T00975A003500360001-3;3029883_CIA-RDP79T00975A004700400001-5;3031257_CIA-RDP79T00975A004700530001-1;3153739_CIA-RDP79T00975A004400480001-0;3161842_CIA-RDP79T00975A003300050001-9;3166569_CIA-RDP79T00975A003400470001-2;3166570_CIA-RDP79T00975A003600370001-1;3184086_CIA-RDP79T00975A003400410001-8;3185143_CIA-RDP79T00975A005200180001-4;3190718_CIA-RDP79T00975A003600480001-9;3190723_CIA-RDP79T00975A004600050001-5;3190726_CIA-RDP79T00975A004600150001-4;3191557_CIA-RDP79T00975A004500410001-6;3192686_CIA-RDP79T00975A003400250001-6
COMMUNITY:1448,COMMUNITY:1463,COMMUNITY:1448,COMMUNITY:1463,META_LINK,0.08993951174422708,10,3184086_CIA-RDP79T00975A003400410001-8
COMMUNITY:1448,COMMUNITY:1464,COMMUNITY:1448,COMMUNITY:1464,META_LINK,0.16352265005568392,20,2988541_CIA-RDP79T00975A004600090001-1;3185143_CIA-RDP79T00975A005200180001-4;3190723_CIA-RDP79T00975A004600050001-5;3190726_CIA-RDP79T00975A004600150001-4
COMMUNITY:1448,COMMUNITY:2273,COMMUNITY:1448,COMMUNITY:2273,META_LINK,0.10077907149739276,7,3190723_CIA-RDP79T00975A004600050001-5
COMMUNITY:145,COMMUNITY:149,COMMUNITY:145,COMMUNITY:149,META_LINK,0.09092897649000536,29,2027253_CIA-RDP79T00975A001800340001-4;3000909_CIA-RDP79T00975A001700310001-8;3000941_CIA-RDP79T00975A001700680001-8;3006404_CIA-RDP79T00975A001700100001-1;3009174_CIA-RDP79T00975A001800310001-7;3017648_CIA-RDP79T00975A001800130001-7;3017650_CIA-RDP79T00975A001800150001-5;3162012_CIA-RDP79T00975A001900080001-2
COMMUNITY:1450,COMMUNITY:354,COMMUNITY:1450,COMMUNITY:354,META_LINK,0.09863721726620031,7,3161770_CIA-RDP79T00975A002400470001-3
COMMUNITY:1451,COMMUNITY:513,COMMUNITY:1451,COMMUNITY:513,META_LINK,0.09533879598168611,5,2001976_CIA-RDP79T00975A005600310001-5
COMMUNITY:1454,COMMUNITY:1455,COMMUNITY:1454,COMMUNITY:1455,META_LINK,0.0808647462373827,4,3163359_CIA-RDP79T00975A004700230001-4
COMMUNITY:1455,COMMUNITY:1458,COMMUNITY:1455,COMMUNITY:1458,META_LINK,0.10645387775990992,26,2989932_CIA-RDP79T00975A004800170001-0;3029883_CIA-RDP79T00975A004700400001-5;3029885_CIA-RDP79T00975A004700420001-3;3163359_CIA-RDP79T00975A004700230001-4;3163360_CIA-RDP79T00975A004700240001-3;3164694_CIA-RDP79T00975A004700330001-3;3164697_CIA-RDP79T00975A004700360001-0;3177891_CIA-RDP79T00975A005000440001-7;3191557_CIA-RDP79T00975A004500410001-6
COMMUNITY:1455,COMMUNITY:1462,COMMUNITY:1455,COMMUNITY:1462,META_LINK,0.08037483526474903,5,2995595_CIA-RDP79T00975A002500130001-9;3177891_CIA-RDP79T00975A005000440001-7;3191540_CIA-RDP79T00975A004500060001-5
COMMUNITY:1455,COMMUNITY:1847,COMMUNITY:1455,COMMUNITY:1847,META_LINK,0.11208150031060922,10,3164697_CIA-RDP79T00975A004700360001-0
COMMUNITY:1457,COMMUNITY:2233,COMMUNITY:1457,COMMUNITY:2233,META_LINK,0.1579469358851219,3,2016347_CIA-RDP79T00975A000700030001-0
COMMUNITY:1458,COMMUNITY:1460,COMMUNITY:1458,COMMUNITY:1460,META_LINK,0.08969340126377612,24,2623658_CIA-RDP79T00975A000300390001-5;2995594_CIA-RDP79T00975A002500120001-0;2995595_CIA-RDP79T00975A002500130001-9;2995597_CIA-RDP79T00975A002500160001-6;3163359_CIA-RDP79T00975A004700230001-4;3163360_CIA-RDP79T00975A004700240001-3;3179252_CIA-RDP79T00975A005100190001-4;3185141_CIA-RDP79T00975A005200160001-6;3185143_CIA-RDP79T00975A005200180001-4;3189346_CIA-RDP79T00975A005100510001-8
COMMUNITY:1458,COMMUNITY:1467,COMMUNITY:1458,COMMUNITY:1467,META_LINK,0.0972784361638373,17,2003081_CIA-RDP79T00975A000300110001-5;2623658_CIA-RDP79T00975A000300390001-5;2869412_CIA-RDP79T00975A001300090001-7;2869429_CIA-RDP79T00975A001300270001-7;3163359_CIA-RDP79T00975A004700230001-4;3172475_CIA-RDP79T00975A004400190001-1;3179138_CIA-RDP79T00975A002400120001-1;3179252_CIA-RDP79T00975A005100190001-4;3185141_CIA-RDP79T00975A005200160001-6;3192686_CIA-RDP79T00975A003400250001-6
COMMUNITY:1458,COMMUNITY:1471,COMMUNITY:1458,COMMUNITY:1471,META_LINK,0.09960136635675543,14,2018021_CIA-RDP79T00975A001400110001-3;2995595_CIA-RDP79T00975A002500130001-9;3000908_CIA-RDP79T00975A001700300001-9;3006371_CIA-RDP79T00975A001500340001-7;3006376_CIA-RDP79T00975A001500390001-2;3157461_CIA-RDP79T00975A001900460001-0
COMMUNITY:146,COMMUNITY:2331,COMMUNITY:146,COMMUNITY:2331,META_LINK,0.0803043798128317,1,5973616_CIA-RDP79T00975A000800480001-3
COMMUNITY:1460,COMMUNITY:1462,COMMUNITY:1460,COMMUNITY:1462,META_LINK,0.11548850689456074,13,2995595_CIA-RDP79T00975A002500130001-9;2995597_CIA-RDP79T00975A002500160001-6;3185141_CIA-RDP79T00975A005200160001-6;3185143_CIA-RDP79T00975A005200180001-4
COMMUNITY:1461,COMMUNITY:220,COMMUNITY:1461,COMMUNITY:220,META_LINK,0.18759058722950878,3,3185119_CIA-RDP79T00975A002600390001-0
COMMUNITY:1462,COMMUNITY:1464,COMMUNITY:1462,COMMUNITY:1464,META_LINK,0.08018263146898325,3,3179252_CIA-RDP79T00975A005100190001-4;3185143_CIA-RDP79T00975A005200180001-4
COMMUNITY:1464,COMMUNITY:1815,COMMUNITY:1464,COMMUNITY:1815,META_LINK,0.09758627729922442,8,3190726_CIA-RDP79T00975A004600150001-4
COMMUNITY:1464,COMMUNITY:2273,COMMUNITY:1464,COMMUNITY:2273,META_LINK,0.21871774398362614,4,3190723_CIA-RDP79T00975A004600050001-5
COMMUNITY:1465,COMMUNITY:1937,COMMUNITY:1465,COMMUNITY:1937,META_LINK,0.19270205252710157,3,2000187_CIA-RDP79T00975A005500290001-9
COMMUNITY:1466,COMMUNITY:2024,COMMUNITY:1466,COMMUNITY:2024,META_LINK,0.2123584546725072,4,2046539_CIA-RDP79T00975A000100010002-7
COMMUNITY:1466,COMMUNITY:404,COMMUNITY:1466,COMMUNITY:404,META_LINK,0.10255918411122043,2,2745281_CIA-RDP79T00975A000300700001-0
COMMUNITY:1467,COMMUNITY:274,COMMUNITY:1467,COMMUNITY:274,META_LINK,0.11248989782764568,6,2064581_CIA-RDP79T00975A000600420001-8
COMMUNITY:1469,COMMUNITY:1944,COMMUNITY:1469,COMMUNITY:1944,META_LINK,0.0815893434567876,1,2008416_CIA-RDP79T00975A004000320001-1
COMMUNITY:1469,COMMUNITY:2003,COMMUNITY:1469,COMMUNITY:2003,META_LINK,0.10043532540549342,5,2066865_CIA-RDP79T00975A003500470001-1
COMMUNITY:1469,COMMUNITY:870,COMMUNITY:1469,COMMUNITY:870,META_LINK,0.08014865741460389,3,2008416_CIA-RDP79T00975A004000320001-1
COMMUNITY:1470,COMMUNITY:1703,COMMUNITY:1470,COMMUNITY:1703,META_LINK,0.10292942745173546,3,2020586_CIA-RDP79T00975A001200320001-2
COMMUNITY:1472,COMMUNITY:686,COMMUNITY:1472,COMMUNITY:686,META_LINK,0.09795857735948849,6,3185109_CIA-RDP79T00975A002400430001-7
COMMUNITY:1472,COMMUNITY:753,COMMUNITY:1472,COMMUNITY:753,META_LINK,0.15076061340618147,2,3161769_CIA-RDP79T00975A002400340001-7
COMMUNITY:1475,COMMUNITY:2279,COMMUNITY:1475,COMMUNITY:2279,META_LINK,0.10337678921011503,2,3176556_CIA-RDP79T00975A000200190001-8;3176558_CIA-RDP79T00975A000200310001-4
COMMUNITY:148,COMMUNITY:2317,COMMUNITY:148,COMMUNITY:2317,META_LINK,0.2035145348839073,4,3448342_CIA-RDP79T00975A002100380001-5
COMMUNITY:148,COMMUNITY:813,COMMUNITY:148,COMMUNITY:813,META_LINK,0.13464383679986974,5,3009174_CIA-RDP79T00975A001800310001-7
